case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex236,ex236_sign_only_abc_g_aig,fp16_cube,sign_only,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_sign_only.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_sign_only_abc_g_aig.aig,1,1,1,1559,17,26503,17290,1.532851,0,0,4.879,sign_bit=base_exact,semantic_selected_bit_wrapper,sign_bit=base_exact
ex236,ex236_mag_b10_t4_abc_g_aig,fp16_cube,mag_b10_t4,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b10_t4.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b10_t4_abc_g_aig.aig,1,1,1,1559,17,26503,17290,1.532851,0,0,5.450,sign_bit=base_exact; bits=10; threshold=4; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3,semantic_selected_bit_wrapper,sign_bit=base_exact; bits=10; threshold=4; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3
ex236,ex236_mag_b10_t8_abc_g_aig,fp16_cube,mag_b10_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b10_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b10_t8_abc_g_aig.aig,1,1,1,1559,17,26503,17290,1.532851,0,0,5.323,sign_bit=base_exact; bits=10; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3,semantic_selected_bit_wrapper,sign_bit=base_exact; bits=10; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3
ex236,ex236_mag_b9_t8_abc_g_aig,fp16_cube,mag_b9_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b9_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b9_t8_abc_g_aig.aig,1,1,1,1605,19,30495,17290,1.763736,0,0,5.559,sign_bit=base_exact; bits=9; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=63; table_items=0; max_runs=6,semantic_selected_bit_wrapper,sign_bit=base_exact; bits=9; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=63; table_items=0; max_runs=6
ex236,ex236_mag_b10_9_t8_abc_g_aig,fp16_cube,mag_b10_9_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b10_9_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b10_9_t8_abc_g_aig.aig,1,1,1,1596,18,28728,17290,1.661538,0,0,5.733,"sign_bit=base_exact; bits=10,9; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=64; table_items=0; max_runs=6",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=10,9; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=64; table_items=0; max_runs=6"
ex236,ex236_mag_b10_9_8_t16_abc_g_aig,fp16_cube,mag_b10_9_8_t16,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b10_9_8_t16.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b10_9_8_t16_abc_g_aig.aig,1,1,1,1675,19,31825,17290,1.840659,0,0,5.710,"sign_bit=base_exact; bits=10,9,8; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=124; table_items=0; max_runs=12",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=10,9,8; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=124; table_items=0; max_runs=12"
ex236,ex236_mag_b11_10_t8_abc_g_aig,fp16_cube,mag_b11_10_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b11_10_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b11_10_t8_abc_g_aig.aig,1,1,1,1588,19,30172,17290,1.745055,0,0,5.626,"sign_bit=base_exact; bits=11,10; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=11,10; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3"
ex236,ex236_mag_b12_11_10_t8_abc_g_aig,fp16_cube,mag_b12_11_10_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b12_11_10_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b12_11_10_t8_abc_g_aig.aig,1,1,1,1559,18,28062,17290,1.623019,0,0,5.600,"sign_bit=base_exact; bits=12,11,10; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=12,11,10; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=32; table_items=0; max_runs=3"
ex236,ex236_mag_b10_9_8_7_t32_abc_g_aig,fp16_cube,mag_b10_9_8_7_t32,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/verilog/ex236_mag_b10_9_8_7_t32.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex236/aigs/ex236_mag_b10_9_8_7_t32_abc_g_aig.aig,1,1,1,1794,17,30498,17290,1.763910,0,0,6.021,"sign_bit=base_exact; bits=10,9,8,7; threshold=32; const_groups=20; range_groups=12; table_groups=0; range_items=244; table_items=0; max_runs=24",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=10,9,8,7; threshold=32; const_groups=20; range_groups=12; table_groups=0; range_items=244; table_items=0; max_runs=24"
ex238,ex238_sign_only_abc_g_aig,fp16_reciprocal_cube,sign_only,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_sign_only.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_sign_only_abc_g_aig.aig,1,1,1,1593,17,27081,16549,1.636413,0,0,6.308,sign_bit=base_exact,semantic_selected_bit_wrapper,sign_bit=base_exact
ex238,ex238_mag_b11_t4_abc_g_aig,fp16_reciprocal_cube,mag_b11_t4,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b11_t4.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b11_t4_abc_g_aig.aig,1,1,1,1600,19,30400,16549,1.836969,0,0,7.301,sign_bit=base_exact; bits=11; threshold=4; const_groups=21; range_groups=11; table_groups=0; range_items=27; table_items=0; max_runs=3,semantic_selected_bit_wrapper,sign_bit=base_exact; bits=11; threshold=4; const_groups=21; range_groups=11; table_groups=0; range_items=27; table_items=0; max_runs=3
ex238,ex238_mag_b11_t8_abc_g_aig,fp16_reciprocal_cube,mag_b11_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b11_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b11_t8_abc_g_aig.aig,1,1,1,1600,19,30400,16549,1.836969,0,0,7.041,sign_bit=base_exact; bits=11; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=27; table_items=0; max_runs=3,semantic_selected_bit_wrapper,sign_bit=base_exact; bits=11; threshold=8; const_groups=21; range_groups=11; table_groups=0; range_items=27; table_items=0; max_runs=3
ex238,ex238_mag_b10_t4_abc_g_aig,fp16_reciprocal_cube,mag_b10_t4,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b10_t4.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b10_t4_abc_g_aig.aig,1,1,1,1583,18,28494,16549,1.721796,0,0,7.168,sign_bit=base_exact; bits=10; threshold=4; const_groups=20; range_groups=12; table_groups=0; range_items=44; table_items=0; max_runs=4,semantic_selected_bit_wrapper,sign_bit=base_exact; bits=10; threshold=4; const_groups=20; range_groups=12; table_groups=0; range_items=44; table_items=0; max_runs=4
ex238,ex238_mag_b10_t8_abc_g_aig,fp16_reciprocal_cube,mag_b10_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b10_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b10_t8_abc_g_aig.aig,1,1,1,1583,18,28494,16549,1.721796,0,0,7.304,sign_bit=base_exact; bits=10; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=44; table_items=0; max_runs=4,semantic_selected_bit_wrapper,sign_bit=base_exact; bits=10; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=44; table_items=0; max_runs=4
ex238,ex238_mag_b11_10_t8_abc_g_aig,fp16_reciprocal_cube,mag_b11_10_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b11_10_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b11_10_t8_abc_g_aig.aig,1,1,1,1587,18,28566,16549,1.726147,0,0,7.009,"sign_bit=base_exact; bits=11,10; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=44; table_items=0; max_runs=4",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=11,10; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=44; table_items=0; max_runs=4"
ex238,ex238_mag_b11_10_9_t8_abc_g_aig,fp16_reciprocal_cube,mag_b11_10_9_t8,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b11_10_9_t8.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b11_10_9_t8_abc_g_aig.aig,1,1,1,1579,17,26843,16549,1.622032,0,0,7.249,"sign_bit=base_exact; bits=11,10,9; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=74; table_items=0; max_runs=7",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=11,10,9; threshold=8; const_groups=20; range_groups=12; table_groups=0; range_items=74; table_items=0; max_runs=7"
ex238,ex238_mag_b11_10_9_t16_abc_g_aig,fp16_reciprocal_cube,mag_b11_10_9_t16,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b11_10_9_t16.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b11_10_9_t16_abc_g_aig.aig,1,1,1,1579,17,26843,16549,1.622032,0,0,7.249,"sign_bit=base_exact; bits=11,10,9; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=74; table_items=0; max_runs=7",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=11,10,9; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=74; table_items=0; max_runs=7"
ex238,ex238_mag_b10_9_8_t16_abc_g_aig,fp16_reciprocal_cube,mag_b10_9_8_t16,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b10_9_8_t16.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b10_9_8_t16_abc_g_aig.aig,1,1,1,1568,16,25088,16549,1.515983,0,0,7.324,"sign_bit=base_exact; bits=10,9,8; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=134; table_items=0; max_runs=13",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=10,9,8; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=134; table_items=0; max_runs=13"
ex238,ex238_mag_b11_10_9_8_t16_abc_g_aig,fp16_reciprocal_cube,mag_b11_10_9_8_t16,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/verilog/ex238_mag_b11_10_9_8_t16.v,student/work/ex236_ex238_frontend_fp16_selected_wrapper_base_sign_fixed_20260608_0852/ex238/aigs/ex238_mag_b11_10_9_8_t16_abc_g_aig.aig,1,1,1,1595,17,27115,16549,1.638468,0,0,7.507,"sign_bit=base_exact; bits=11,10,9,8; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=134; table_items=0; max_runs=13",semantic_selected_bit_wrapper,"sign_bit=base_exact; bits=11,10,9,8; threshold=16; const_groups=20; range_groups=12; table_groups=0; range_items=134; table_items=0; max_runs=13"
