case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex270,ex270_square_hybrid_bdd_top4_mid2_abc_g_aig,unsigned_square_x_times_x,square_hybrid_bdd_top4_mid2+abc_g_aig,student/work/ex270_frontend_square_selected_bdd_20260609_1808/ex270/verilog/ex270_square_hybrid_bdd_top4_mid2.v,student/work/ex270_frontend_square_selected_bdd_20260609_1808/ex270/aigs/ex270_square_hybrid_bdd_top4_mid2_abc_g_aig.aig,353,15,5295,2076,2.550578,0,0,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=square_hybrid_bdd_top4_mid2; flow=abc_g_aig
