case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex285,ex285_decision_tree_greedy_abc_g_and_mux,unknown_12x12,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_abc_g_and_mux.aig,1,1,1,836,20,16720,5499,3.040553,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",6.907,"Yosys abc gate set AND,MUX"
ex285,ex285_decision_tree_greedy_abc_g_cmos2,unknown_12x12,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_abc_g_cmos2.aig,1,1,1,816,18,14688,5499,2.671031,0,0,synthflow_exact,Yosys abc gate set cmos2,7.151,Yosys abc gate set cmos2
ex285,ex285_decision_tree_greedy_abc_g_gates,unknown_12x12,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_abc_g_gates.aig,1,1,1,807,17,13719,5499,2.494817,0,0,synthflow_exact,Yosys abc gate set gates,7.029,Yosys abc gate set gates
ex285,ex285_decision_tree_greedy_abc_g_simple,unknown_12x12,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_abc_g_simple.aig,1,1,1,817,19,15523,5499,2.822877,0,0,synthflow_exact,Yosys abc gate set simple,6.957,Yosys abc gate set simple
ex285,ex285_decision_tree_greedy_default_recheck,unknown_12x12,default_recheck,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_default_recheck.aig,1,1,1,818,17,13906,5499,2.528823,0,0,synthflow_exact,current project Yosys script sanity recheck,7.268,current project Yosys script sanity recheck
ex285,ex285_decision_tree_greedy_extra_opt_share,unknown_12x12,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_extra_opt_share.aig,1,1,1,819,17,13923,5499,2.531915,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,7.319,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex285,ex285_decision_tree_greedy_late_flatten,unknown_12x12,late_flatten,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_late_flatten.aig,1,1,1,818,17,13906,5499,2.528823,0,0,synthflow_exact,move flatten after techmap,7.040,move flatten after techmap
ex285,ex285_decision_tree_greedy_no_internal_abc,unknown_12x12,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_no_internal_abc.aig,1,1,1,1219,22,26818,5499,4.876887,0,0,synthflow_exact,skip Yosys internal abc pass,6.861,skip Yosys internal abc pass
ex285,ex285_decision_tree_greedy_synth_preset,unknown_12x12,synth_preset,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_synth_preset.aig,1,1,1,775,17,13175,5499,2.395890,0,0,synthflow_exact,Yosys synth preset with flatten,11.717,Yosys synth preset with flatten
ex285,ex285_decision_tree_greedy_synth_preset_noabc,unknown_12x12,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_synth_preset_noabc.aig,1,1,1,1689,22,37158,5499,6.757229,0,0,synthflow_exact,Yosys synth preset without abc,11.830,Yosys synth preset without abc
ex286,ex286_rotate_low_split_default_abc_d20,unknown_13x13,abc_d20,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_d20.aig,1,1,1,1865,14,26110,2376,10.989057,0,0,synthflow_exact,Yosys abc delay target 20,3.094,Yosys abc delay target 20
ex286,ex286_rotate_low_split_default_abc_d21,unknown_13x13,abc_d21,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_d21.aig,1,1,1,1865,14,26110,2376,10.989057,0,0,synthflow_exact,Yosys abc delay target 21,3.018,Yosys abc delay target 21
ex286,ex286_rotate_low_split_default_abc_d22,unknown_13x13,abc_d22,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_d22.aig,1,1,1,1865,14,26110,2376,10.989057,0,0,synthflow_exact,Yosys abc delay target 22,3.081,Yosys abc delay target 22
ex286,ex286_rotate_low_split_default_abc_d24,unknown_13x13,abc_d24,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_d24.aig,1,1,1,1865,14,26110,2376,10.989057,0,0,synthflow_exact,Yosys abc delay target 24,3.053,Yosys abc delay target 24
ex286,ex286_rotate_low_split_default_abc_fast,unknown_13x13,abc_fast,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_fast.aig,1,1,1,2286,20,45720,2376,19.242424,0,0,synthflow_exact,Yosys abc fast script,2.820,Yosys abc fast script
ex286,ex286_rotate_low_split_default_abc_g_aig,unknown_13x13,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_aig.aig,1,1,1,1860,13,24180,2376,10.176768,0,0,synthflow_exact,Yosys abc gate set aig,3.010,Yosys abc gate set aig
ex286,ex286_rotate_low_split_default_abc_g_aig_d18,unknown_13x13,abc_g_aig_d18,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_aig_d18.aig,1,1,1,1860,13,24180,2376,10.176768,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,3.113,Yosys abc gate set aig delay target 18
ex286,ex286_rotate_low_split_default_abc_g_aig_d19,unknown_13x13,abc_g_aig_d19,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_aig_d19.aig,1,1,1,1860,13,24180,2376,10.176768,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,2.969,Yosys abc gate set aig delay target 19
ex286,ex286_rotate_low_split_default_abc_g_aig_d20,unknown_13x13,abc_g_aig_d20,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_aig_d20.aig,1,1,1,1860,13,24180,2376,10.176768,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,3.016,Yosys abc gate set aig delay target 20
ex286,ex286_rotate_low_split_default_abc_g_aig_d21,unknown_13x13,abc_g_aig_d21,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_aig_d21.aig,1,1,1,1860,13,24180,2376,10.176768,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,3.001,Yosys abc gate set aig delay target 21
ex286,ex286_rotate_low_split_default_abc_g_and_mux,unknown_13x13,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_and_mux.aig,1,1,1,1889,16,30224,2376,12.720539,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",3.029,"Yosys abc gate set AND,MUX"
ex286,ex286_rotate_low_split_default_abc_g_cmos2,unknown_13x13,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_cmos2.aig,1,1,1,1880,14,26320,2376,11.077441,0,0,synthflow_exact,Yosys abc gate set cmos2,3.269,Yosys abc gate set cmos2
ex286,ex286_rotate_low_split_default_abc_g_gates,unknown_13x13,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_gates.aig,1,1,1,1860,13,24180,2376,10.176768,0,0,synthflow_exact,Yosys abc gate set gates,2.988,Yosys abc gate set gates
ex286,ex286_rotate_low_split_default_abc_g_simple,unknown_13x13,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_simple.aig,1,1,1,1864,14,26096,2376,10.983165,0,0,synthflow_exact,Yosys abc gate set simple,3.009,Yosys abc gate set simple
ex286,ex286_rotate_low_split_default_default_recheck,unknown_13x13,default_recheck,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_default_recheck.aig,1,1,1,1865,14,26110,2376,10.989057,0,0,synthflow_exact,current project Yosys script sanity recheck,3.436,current project Yosys script sanity recheck
ex286,ex286_rotate_low_split_default_extra_opt_share,unknown_13x13,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_extra_opt_share.aig,1,1,1,1865,14,26110,2376,10.989057,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,4.070,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex286,ex286_rotate_low_split_default_late_flatten,unknown_13x13,late_flatten,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_late_flatten.aig,1,1,1,1865,14,26110,2376,10.989057,0,0,synthflow_exact,move flatten after techmap,3.079,move flatten after techmap
ex286,ex286_rotate_low_split_default_no_internal_abc,unknown_13x13,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_no_internal_abc.aig,1,1,1,2334,20,46680,2376,19.646465,0,0,synthflow_exact,skip Yosys internal abc pass,2.882,skip Yosys internal abc pass
ex286,ex286_rotate_low_split_default_synth_preset,unknown_13x13,synth_preset,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_synth_preset.aig,1,1,1,1832,14,25648,2376,10.794613,0,0,synthflow_exact,Yosys synth preset with flatten,2.589,Yosys synth preset with flatten
ex286,ex286_rotate_low_split_default_synth_preset_noabc,unknown_13x13,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_synth_preset_noabc.aig,1,1,1,2595,21,54495,2376,22.935606,0,0,synthflow_exact,Yosys synth preset without abc,2.284,Yosys synth preset without abc
ex287,ex287_decision_tree_greedy_abc_d20,unknown_14x14,abc_d20,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_d20.aig,1,1,1,1833,19,34827,5782,6.023348,0,0,synthflow_exact,Yosys abc delay target 20,35.047,Yosys abc delay target 20
ex287,ex287_decision_tree_greedy_abc_d21,unknown_14x14,abc_d21,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_d21.aig,1,1,1,1833,19,34827,5782,6.023348,0,0,synthflow_exact,Yosys abc delay target 21,35.662,Yosys abc delay target 21
ex287,ex287_decision_tree_greedy_abc_d22,unknown_14x14,abc_d22,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_d22.aig,1,1,1,1833,19,34827,5782,6.023348,0,0,synthflow_exact,Yosys abc delay target 22,33.378,Yosys abc delay target 22
ex287,ex287_decision_tree_greedy_abc_d24,unknown_14x14,abc_d24,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_d24.aig,1,1,1,1833,19,34827,5782,6.023348,0,0,synthflow_exact,Yosys abc delay target 24,34.980,Yosys abc delay target 24
ex287,ex287_decision_tree_greedy_abc_fast,unknown_14x14,abc_fast,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_fast.aig,1,1,1,3138,26,81588,5782,14.110688,0,0,synthflow_exact,Yosys abc fast script,39.552,Yosys abc fast script
ex287,ex287_decision_tree_greedy_abc_g_aig,unknown_14x14,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_aig.aig,1,1,1,1819,19,34561,5782,5.977343,0,0,synthflow_exact,Yosys abc gate set aig,35.632,Yosys abc gate set aig
ex287,ex287_decision_tree_greedy_abc_g_aig_d18,unknown_14x14,abc_g_aig_d18,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_aig_d18.aig,1,1,1,1819,19,34561,5782,5.977343,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,36.020,Yosys abc gate set aig delay target 18
ex287,ex287_decision_tree_greedy_abc_g_aig_d19,unknown_14x14,abc_g_aig_d19,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_aig_d19.aig,1,1,1,1819,19,34561,5782,5.977343,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,36.668,Yosys abc gate set aig delay target 19
ex287,ex287_decision_tree_greedy_abc_g_aig_d20,unknown_14x14,abc_g_aig_d20,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_aig_d20.aig,1,1,1,1819,19,34561,5782,5.977343,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,35.551,Yosys abc gate set aig delay target 20
ex287,ex287_decision_tree_greedy_abc_g_aig_d21,unknown_14x14,abc_g_aig_d21,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_aig_d21.aig,1,1,1,1819,19,34561,5782,5.977343,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,33.859,Yosys abc gate set aig delay target 21
ex287,ex287_decision_tree_greedy_abc_g_and_mux,unknown_14x14,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_and_mux.aig,1,1,1,1894,20,37880,5782,6.551366,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",35.419,"Yosys abc gate set AND,MUX"
ex287,ex287_decision_tree_greedy_abc_g_cmos2,unknown_14x14,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_cmos2.aig,1,1,1,1858,19,35302,5782,6.105500,0,0,synthflow_exact,Yosys abc gate set cmos2,35.144,Yosys abc gate set cmos2
ex287,ex287_decision_tree_greedy_abc_g_gates,unknown_14x14,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_gates.aig,1,1,1,1819,19,34561,5782,5.977343,0,0,synthflow_exact,Yosys abc gate set gates,35.757,Yosys abc gate set gates
ex287,ex287_decision_tree_greedy_abc_g_simple,unknown_14x14,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_abc_g_simple.aig,1,1,1,1842,20,36840,5782,6.371498,0,0,synthflow_exact,Yosys abc gate set simple,35.488,Yosys abc gate set simple
ex287,ex287_decision_tree_greedy_default_recheck,unknown_14x14,default_recheck,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_default_recheck.aig,1,1,1,1833,19,34827,5782,6.023348,0,0,synthflow_exact,current project Yosys script sanity recheck,36.746,current project Yosys script sanity recheck
ex287,ex287_decision_tree_greedy_extra_opt_share,unknown_14x14,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_extra_opt_share.aig,1,1,1,1834,20,36680,5782,6.343826,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,34.736,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex287,ex287_decision_tree_greedy_late_flatten,unknown_14x14,late_flatten,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_late_flatten.aig,1,1,1,1833,19,34827,5782,6.023348,0,0,synthflow_exact,move flatten after techmap,36.755,move flatten after techmap
ex287,ex287_decision_tree_greedy_no_internal_abc,unknown_14x14,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_no_internal_abc.aig,1,1,1,3211,26,83486,5782,14.438948,0,0,synthflow_exact,skip Yosys internal abc pass,35.303,skip Yosys internal abc pass
