case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex285,unknown_12x12,20,20,20,20,0,0,0,ex285_decision_tree_greedy_synth_preset,synth_preset,synthflow_exact,775,17,13175,5499,2.395890,0,0,synth_preset:13175; abc_g_aig:13719; abc_g_aig_d18:13719; abc_g_aig_d19:13719; abc_g_aig_d20:13719,
ex286,unknown_13x13,20,20,20,20,0,0,0,ex286_rotate_low_split_default_abc_g_aig,abc_g_aig,synthflow_exact,1860,13,24180,2376,10.176768,0,0,abc_g_aig:24180; abc_g_aig_d18:24180; abc_g_aig_d19:24180; abc_g_aig_d20:24180; abc_g_aig_d21:24180,
ex287,unknown_14x14,20,20,20,20,0,0,0,ex287_decision_tree_greedy_synth_preset,synth_preset,synthflow_exact,1743,18,31374,5782,5.426150,0,0,synth_preset:31374; abc_g_aig:34561; abc_g_aig_d18:34561; abc_g_aig_d19:34561; abc_g_aig_d20:34561,
ex295,unknown_12x12,20,20,20,20,0,0,0,ex295_low_split_default_abc_g_aig,abc_g_aig,synthflow_exact,8653,16,138448,68064,2.034086,0,0,abc_g_aig:138448; abc_g_aig_d18:138448; abc_g_aig_d19:138448; abc_g_aig_d20:138448; abc_g_aig_d21:138448,
ex297,unknown_14x14,20,20,20,20,0,0,0,ex297_low_split_default_abc_g_aig,abc_g_aig,synthflow_exact,32422,18,583596,225900,2.583426,0,0,abc_g_aig:583596; abc_g_aig_d18:583596; abc_g_aig_d19:583596; abc_g_aig_d20:583596; abc_g_aig_d21:583596,
ex299,unknown_16x16,20,20,20,20,0,0,0,ex299_high_split_default_abc_g_aig,abc_g_aig,synthflow_exact,118397,22,2604734,1013807,2.569260,0,0,abc_g_aig:2604734; abc_g_aig_d18:2604734; abc_g_aig_d19:2604734; abc_g_aig_d20:2604734; abc_g_aig_d21:2604734,
