case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex285,ex285_decision_tree_greedy_synth_preset,unknown_12x12,synth_preset,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex285/aigs/ex285_decision_tree_greedy_synth_preset.aig,1,1,775,17,13175,5499,2.395890,0,0,synthflow_exact,Yosys synth preset with flatten
ex286,ex286_rotate_low_split_default_abc_g_aig,unknown_13x13,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex286/verilog/ex286_unknown_13x13_rotate_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex286/aigs/ex286_rotate_low_split_default_abc_g_aig.aig,1,1,1860,13,24180,2376,10.176768,0,0,synthflow_exact,Yosys abc gate set aig
ex287,ex287_decision_tree_greedy_synth_preset,unknown_14x14,synth_preset,student/work/reverse_unknown_20260603_1812/ex287/verilog/ex287_unknown_14x14_decision_tree_greedy.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex287/aigs/ex287_decision_tree_greedy_synth_preset.aig,1,1,1743,18,31374,5782,5.426150,0,0,synthflow_exact,Yosys synth preset with flatten
ex295,ex295_low_split_default_abc_g_aig,unknown_12x12,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_aig.aig,1,1,8653,16,138448,68064,2.034086,0,0,synthflow_exact,Yosys abc gate set aig
ex297,ex297_low_split_default_abc_g_aig,unknown_14x14,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex297/verilog/ex297_unknown_14x14_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex297/aigs/ex297_low_split_default_abc_g_aig.aig,1,1,32422,18,583596,225900,2.583426,0,0,synthflow_exact,Yosys abc gate set aig
ex299,ex299_high_split_default_abc_g_aig,unknown_16x16,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex299/verilog/ex299_unknown_16x16_high_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex299/aigs/ex299_high_split_default_abc_g_aig.aig,1,1,118397,22,2604734,1013807,2.569260,0,0,synthflow_exact,Yosys abc gate set aig
