case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex231,ex231_nested_bits9_8_hi5_abc_g_aig,fp16_reciprocal,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_hi5.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_hi5_abc_g_aig.aig,1,1,1,1162,15,17430,14066,1.239158,1,0,1.470,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi5,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi5
ex231,ex231_nested_bits9_8_hi5_default,fp16_reciprocal,default,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_hi5.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_hi5_default.aig,1,1,1,1164,15,17460,14066,1.241291,1,0,1.450,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi5,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi5
ex231,ex231_nested_bits9_8_hi6_abc_g_aig,fp16_reciprocal,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_hi6_abc_g_aig.aig,1,1,1,1168,14,16352,14066,1.162520,1,0,1.504,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi6
ex231,ex231_nested_bits9_8_hi6_default,fp16_reciprocal,default,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_hi6_default.aig,1,1,1,1176,15,17640,14066,1.254088,1,0,1.497,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi6
ex231,ex231_nested_bits9_8_hi4_abc_g_aig,fp16_reciprocal,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_hi4.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_hi4_abc_g_aig.aig,1,1,1,1170,16,18720,14066,1.330869,1,0,1.466,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi4,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi4
ex231,ex231_nested_bits9_8_hi4_default,fp16_reciprocal,default,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_hi4.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_hi4_default.aig,1,1,1,1172,17,19924,14066,1.416465,1,0,1.448,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi4,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi4
ex231,ex231_nested_bits9_hi6_abc_g_aig,fp16_reciprocal,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_hi6_abc_g_aig.aig,1,1,1,1163,14,16282,14066,1.157543,1,0,1.503,ex232-style exponent formula plus mantissa high run trees b9:3runs; low9 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs; low9 nested_hi6
ex231,ex231_nested_bits9_hi6_default,fp16_reciprocal,default,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_hi6_default.aig,1,1,1,1165,15,17475,14066,1.242357,1,0,1.489,ex232-style exponent formula plus mantissa high run trees b9:3runs; low9 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs; low9 nested_hi6
ex231,ex231_nested_bits9_8_7_hi6_abc_g_aig,fp16_reciprocal,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_7_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_7_hi6_abc_g_aig.aig,1,1,1,1171,14,16394,14066,1.165505,1,0,1.515,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs;b7:9runs; low7 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs;b7:9runs; low7 nested_hi6
ex231,ex231_nested_bits9_8_7_hi6_default,fp16_reciprocal,default,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_7_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_7_hi6_default.aig,1,1,1,1173,16,18768,14066,1.334281,1,0,1.513,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs;b7:9runs; low7 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs;b7:9runs; low7 nested_hi6
ex233,ex233_nested_bits9_8_hi5_abc_g_aig,fp16_sqrt,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi5.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/aigs/ex233_nested_bits9_8_hi5_abc_g_aig.aig,1,1,1,1558,16,24928,20174,1.235650,1,0,1.484,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi5,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi5
ex233,ex233_nested_bits9_8_hi5_default,fp16_sqrt,default,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi5.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/aigs/ex233_nested_bits9_8_hi5_default.aig,1,1,1,1568,17,26656,20174,1.321305,1,0,1.469,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi5,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi5
ex233,ex233_nested_bits9_8_hi6_abc_g_aig,fp16_sqrt,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/aigs/ex233_nested_bits9_8_hi6_abc_g_aig.aig,1,1,1,1530,15,22950,20174,1.137603,1,0,1.533,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi6
ex233,ex233_nested_bits9_8_hi6_default,fp16_sqrt,default,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/aigs/ex233_nested_bits9_8_hi6_default.aig,1,1,1,1537,15,23055,20174,1.142808,1,0,1.524,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi6,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi6
ex233,ex233_nested_bits9_8_hi4_abc_g_aig,fp16_sqrt,abc_g_aig,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi4.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/aigs/ex233_nested_bits9_8_hi4_abc_g_aig.aig,1,1,1,1587,16,25392,20174,1.258650,1,0,1.471,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi4,semantic_exact,ex232-style exponent formula plus mantissa high run trees b9c0:2runs;b9c1:1runs;b8c0:3runs;b8c1:2runs; low8 nested_hi4
