case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex273,ex273_square_msb_split_wallace_hcla4_synth_preset,unsigned_square_x_times_x,msb_split_wallace_hcla4+synth_preset,student/work/ex273_ex274_frontend_square_msb_split_20260609_1345/ex273/verilog/ex273_square_msb_split_wallace_hcla4.v,student/work/ex273_ex274_frontend_square_msb_split_20260609_1345/ex273/aigs/ex273_square_msb_split_wallace_hcla4_synth_preset.aig,709,49,34741,15078,2.304085,0,0,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=msb_split_wallace_hcla4; flow=synth_preset
ex274,ex274_square_msb_split_wallace_hcla4_synth_preset,unsigned_square_x_times_x,msb_split_wallace_hcla4+synth_preset,student/work/ex273_ex274_frontend_square_msb_split_20260609_1345/ex274/verilog/ex274_square_msb_split_wallace_hcla4.v,student/work/ex273_ex274_frontend_square_msb_split_20260609_1345/ex274/aigs/ex274_square_msb_split_wallace_hcla4_synth_preset.aig,967,58,56086,21630,2.592973,0,0,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=msb_split_wallace_hcla4; flow=synth_preset
