case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex224,ex224_log_nested_low15_hi5_abc_g_aig,fp16_log2,log_nested_low15_hi5,student/work/ex224_frontend_fp16_log_nested_followup5_20260607_2136/ex224/verilog/ex224_log_nested_low15_hi5.v,student/work/ex224_frontend_fp16_log_nested_followup5_20260607_2136/ex224/aigs/ex224_log_nested_low15_hi5_abc_g_aig.aig,1,1,5787,17,98379,64708,1.520353,0,0,semantic_structural_exact,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=15; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30"
