case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_prefix_parity_reduce_top5_first_case_endpoint_rev_abc_g_aig,1,1,740,26,19240,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top5_first_case_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_top5_first_case_endpoint_rev_synth_preset,1,1,765,25,19125,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top5_first_case_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex280,ex280_prefix_parity_reduce_top5_first_onehot_endpoint_rev_abc_g_aig,1,1,756,25,18900,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top5_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_top5_first_onehot_endpoint_rev_synth_preset,1,1,762,26,19812,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top5_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex280,ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig,1,1,731,25,18275,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset,1,1,754,25,18850,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex280,ex280_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig,1,1,753,24,18072,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset,1,1,772,26,20072,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex280/aigs/ex280_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex281,ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig,1,1,889,26,23114,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex281/aigs/ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset,1,1,816,32,26112,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex281/aigs/ex281_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex282,ex282_prefix_parity_reduce_top5_first_case_endpoint_rev_abc_g_aig,1,1,978,33,32274,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top5_first_case_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top5_first_case_endpoint_rev_synth_preset,1,1,1008,36,36288,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top5_first_case_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex282,ex282_prefix_parity_reduce_top5_first_onehot_endpoint_rev_abc_g_aig,1,1,1011,34,34374,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top5_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top5_first_onehot_endpoint_rev_synth_preset,1,1,951,38,36138,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top5_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex282,ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig,1,1,971,32,31072,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset,1,1,996,35,34860,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_case_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top6_first_case_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
ex282,ex282_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig,1,1,1011,33,33363,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top6_first_onehot_endpoint_rev_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset,1,1,945,35,33075,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/ex282/aigs/ex282_prefix_parity_reduce_top6_first_onehot_endpoint_rev_synth_preset.aig,Yosys synth preset with flatten
