case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex287,ex287_unknown_bit_hybrid_primary_6,unknown_bit_hybrid,primary_6,/home/b10507053/ALS_Final_Project/student/work/ex287_frontend_bit_hybrid_single_20260608_1605/ex287/verilog/ex287_unknown_bit_hybrid_primary_6.v,/home/b10507053/ALS_Final_Project/student/work/ex287_frontend_bit_hybrid_single_20260608_1605/ex287/aigs/ex287_unknown_bit_hybrid_primary_6.aig,1,1,1814,19,34466,5782,5.960913,0,0,structural_exact,recovered after stopping selected-bit hybrid sweep; ABC CEC equivalent
