case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex246,ex246_ex246_semantic_mul_product_class_synth_aig_D12,fp8_e5m2fn_mul,synth_aig_D12,student/work/ex246_frontend_fp8_e5m2_mul_sigpair_class_20260608_1636/ex246/verilog/ex246_semantic_mul_product_class.v,student/work/ex246_ex247_frontend_fp8_e5m2_best_delay_synth_20260608_1738/ex246/aigs/ex246_ex246_semantic_mul_product_class_synth_aig_D12.aig,1,1,343,23,7889,2805,2.812478,0,0,semantic_exact,
ex247,ex247_ex247_semantic_div_sigpair_class_synth_aig_D12,fp8_e5m2fn_div_low_over_high,synth_aig_D12,student/work/ex247_frontend_fp8_e5m2_div_sigpair_class_fix_20260608_1640/ex247/verilog/ex247_semantic_div_sigpair_class.v,student/work/ex246_ex247_frontend_fp8_e5m2_best_delay_synth_20260608_1738/ex247/aigs/ex247_ex247_semantic_div_sigpair_class_synth_aig_D12.aig,1,1,420,22,9240,2975,3.105882,0,0,semantic_exact,
