case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex285,unknown,local-ex285-iter-r39,ex285_r39_resyn2rs_area_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow resyn2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_resyn2rs_area|preserve_frontend_source_shared_logic|parent_ex285_r38_compress2rs_area_from_frontend_best|resyn2rs_area|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_resyn2rs_area_from_frontend_best.aig,1,not_run,658,17,11186,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resyn2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.193; eval_sec=0.229; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex285,unknown,local-ex285-iter-r39,ex285_r39_compress2rs_area_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow compress2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_compress2rs_area|preserve_frontend_source_shared_logic|parent_ex285_r38_compress2rs_area_from_frontend_best|compress2rs_area|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_compress2rs_area_from_frontend_best.aig,1,not_run,654,19,12426,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress2rs_area_from_frontend_best.abc.log; gen_sec=0.193; eval_sec=0.229; flow=strash; balance -l; resub -K 6 -l; rewrite -l; resub -K 6 -N 2 -l; refactor -l; resub -K 8 -l; balance -l; resub -K 8 -N 2 -l; rewrite -l; resub -K 10 -l; rewrite -z -l; resub -K 10 -N 2 -l; balance -l; resub -K 12 -l; refactor -z -l; resub -K 12 -N 2 -l; rewrite -z -l; balance -l
ex285,unknown,local-ex285-iter-r39,ex285_r39_dchoice_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dchoice_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_dchoice_dc2|preserve_frontend_source_shared_logic|parent_ex285_r38_compress2rs_area_from_frontend_best|dchoice_dc2|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_dchoice_dc2_from_frontend_best.aig,1,not_run,654,19,12426,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_dchoice_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.096; eval_sec=0.216; flow=strash; dchoice; dc2; balance
ex285,unknown,local-ex285-iter-r39,ex285_r39_compress_l_no_dc_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow compress_l_no_dc,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_compress_l_no_dc|preserve_frontend_source_shared_logic|parent_ex285_r38_compress2rs_area_from_frontend_best|compress_l_no_dc|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_compress_l_no_dc_from_frontend_best.aig,1,not_run,658,18,11844,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress_l_no_dc_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress_l_no_dc_from_frontend_best.abc.log; gen_sec=0.099; eval_sec=0.216; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance -l
ex285,unknown,local-ex285-iter-r39,ex285_r39_resub_deep_rf_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow resub_deep_rf,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_resub_deep_rf|preserve_frontend_source_shared_logic|parent_ex285_r38_compress2rs_area_from_frontend_best|resub_deep_rf|official_evaluate|full_word,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_resub_deep_rf_from_frontend_best.aig,1,not_run,659,17,11203,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resub_deep_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resub_deep_rf_from_frontend_best.abc.log; gen_sec=0.116; eval_sec=0.230; flow=strash; resub -K 8 -N 2; resub -K 10 -N 2; rewrite -z; refactor -z; balance
