case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex285,unknown,local-ex285-iter-r39,ex285_r39_resyn2rs_area_from_frontend_best,1,658,17,11186,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_resyn2rs_area_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resyn2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.193; eval_sec=0.229; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex285,unknown,local-ex285-iter-r39,ex285_r39_compress2rs_area_from_frontend_best,1,654,19,12426,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_compress2rs_area_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress2rs_area_from_frontend_best.abc.log; gen_sec=0.193; eval_sec=0.229; flow=strash; balance -l; resub -K 6 -l; rewrite -l; resub -K 6 -N 2 -l; refactor -l; resub -K 8 -l; balance -l; resub -K 8 -N 2 -l; rewrite -l; resub -K 10 -l; rewrite -z -l; resub -K 10 -N 2 -l; balance -l; resub -K 12 -l; refactor -z -l; resub -K 12 -N 2 -l; rewrite -z -l; balance -l
ex285,unknown,local-ex285-iter-r39,ex285_r39_dchoice_dc2_from_frontend_best,1,654,19,12426,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_dchoice_dc2_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_dchoice_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.096; eval_sec=0.216; flow=strash; dchoice; dc2; balance
ex285,unknown,local-ex285-iter-r39,ex285_r39_compress_l_no_dc_from_frontend_best,1,658,18,11844,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_compress_l_no_dc_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress_l_no_dc_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_compress_l_no_dc_from_frontend_best.abc.log; gen_sec=0.099; eval_sec=0.216; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance -l
ex285,unknown,local-ex285-iter-r39,ex285_r39_resub_deep_rf_from_frontend_best,1,659,17,11203,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/aigs/ex285_r39_resub_deep_rf_from_frontend_best.aig,student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resub_deep_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex285_frontend_gt2_iter_remap_round39_20260613_0822/local-ex285-iter-r39/ex285/logs/ex285_r39_resub_deep_rf_from_frontend_best.abc.log; gen_sec=0.116; eval_sec=0.230; flow=strash; resub -K 8 -N 2; resub -K 10 -N 2; rewrite -z; refactor -z; balance
