case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex256,ex256_umul_csa_androws_cla_abc_g_aig,1,159,18,2862,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=abc_g_aig
ex256,ex256_umul_csa_androws_cla_wreduce_abc_g_aig,1,159,18,2862,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_cla_synth_preset_d13,1,156,20,3120,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_cla_synth_preset_d18,1,156,20,3120,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_rev_cla_abc_g_aig,1,183,18,3294,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_rev_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_rev_cla; flow=abc_g_aig
ex256,ex256_umul_csa_androws_rev_cla_wreduce_abc_g_aig,1,182,18,3276,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_rev_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_rev_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_rev_cla_synth_preset_d13,1,183,18,3294,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_rev_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_rev_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_rev_cla_synth_preset_d18,1,183,18,3294,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_rev_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_rev_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_evenodd_cla_abc_g_aig,1,177,19,3363,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_evenodd_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_evenodd_cla; flow=abc_g_aig
ex256,ex256_umul_csa_androws_evenodd_cla_wreduce_abc_g_aig,1,179,19,3401,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_evenodd_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_evenodd_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_evenodd_cla_synth_preset_d13,1,176,20,3520,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_evenodd_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_evenodd_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_evenodd_cla_synth_preset_d18,1,176,20,3520,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_evenodd_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_evenodd_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_outside_cla_abc_g_aig,1,168,19,3192,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_outside_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_outside_cla; flow=abc_g_aig
ex256,ex256_umul_csa_androws_outside_cla_wreduce_abc_g_aig,1,168,19,3192,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_outside_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_outside_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_outside_cla_synth_preset_d13,1,168,20,3360,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_outside_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_outside_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_outside_cla_synth_preset_d18,1,168,20,3360,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_outside_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_outside_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_center_cla_abc_g_aig,1,178,18,3204,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_center_cla_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_center_cla; flow=abc_g_aig
ex256,ex256_umul_csa_androws_center_cla_wreduce_abc_g_aig,1,178,18,3204,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_center_cla_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_center_cla; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_center_cla_synth_preset_d13,1,180,20,3600,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_center_cla_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_center_cla; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_center_cla_synth_preset_d18,1,180,20,3600,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_center_cla_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_center_cla; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_prefix_ks_abc_g_aig,1,163,20,3260,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_ks_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_ks; flow=abc_g_aig
ex256,ex256_umul_csa_androws_prefix_ks_wreduce_abc_g_aig,1,161,20,3220,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_ks_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_ks; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_prefix_ks_synth_preset_d13,1,160,20,3200,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_ks_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_ks; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_prefix_ks_synth_preset_d18,1,160,20,3200,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_ks_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_ks; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_prefix_sklansky_abc_g_aig,1,153,21,3213,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_sklansky_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_sklansky; flow=abc_g_aig
ex256,ex256_umul_csa_androws_prefix_sklansky_wreduce_abc_g_aig,1,153,21,3213,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_sklansky_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_sklansky; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_androws_prefix_sklansky_synth_preset_d13,1,153,22,3366,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_sklansky_synth_preset_d13.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_sklansky; flow=synth_preset_d13
ex256,ex256_umul_csa_androws_prefix_sklansky_synth_preset_d18,1,153,22,3366,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_prefix_sklansky_synth_preset_d18.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_prefix_sklansky; flow=synth_preset_d18
ex256,ex256_umul_csa_androws_carryselect2_abc_g_aig,1,155,21,3255,student/work/ex256_frontend_umul_deeper_merge_20260609_0148/ex256/aigs/ex256_umul_csa_androws_carryselect2_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; focused source=csa_androws_carryselect2; flow=abc_g_aig
