case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth,1,1,703,36,25308,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.aig,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth,1,1,733,29,21257,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.aig,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth,1,1,733,29,21257,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.aig,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth,1,1,793,27,21411,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.aig,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth,1,1,678,35,23730,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.aig,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth,1,1,751,27,20277,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.aig,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth,1,1,751,27,20277,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.aig,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth,1,1,781,29,22649,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.aig,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth,1,1,812,40,32480,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.aig,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth,1,1,1071,34,36414,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.aig,unknown grouped ANF/Davio Verilog seed
