case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.aig,1,1,1,703,36,25308,0.870,transform=prefix_parity_reduce; threshold=0; group_mode=all; order_metric=depth; groups=1; direct_terms=0; residual_terms=932; direct_unique=0; davio_nodes=556; max_est_depth=14; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11:nodes=206:depth=14:emit=556; hash=b84b5c97b34c,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_split4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.aig,1,1,1,733,29,21257,0.867,transform=prefix_parity_reduce; threshold=0; group_mode=split4; order_metric=depth; groups=3; direct_terms=0; residual_terms=932; direct_unique=0; davio_nodes=639; max_est_depth=14; orders=0:endpoint:bits=0.1.2.3:nodes=63:depth=11:emit=122|1:endpoint:bits=4.5.6.7:nodes=115:depth=13:emit=278|2:center:bits=8.9.10.11:nodes=84:depth=14:emit=239; hash=50e46eb24a36,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_high4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.aig,1,1,1,733,29,21257,0.865,transform=prefix_parity_reduce; threshold=0; group_mode=high4; order_metric=depth; groups=2; direct_terms=0; residual_terms=932; direct_unique=0; davio_nodes=626; max_est_depth=14; orders=0:endpoint:bits=0.1.2.3.4.5.6.7:nodes=155:depth=13:emit=387|1:center:bits=8.9.10.11:nodes=84:depth=14:emit=239; hash=1a9e3c71b5a4,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_perbit_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_perbit_depth.aig,1,1,1,793,27,21411,0.931,transform=prefix_parity_reduce; threshold=0; group_mode=perbit; order_metric=depth; groups=12; direct_terms=0; residual_terms=932; direct_unique=0; davio_nodes=750; max_est_depth=14; orders=0:center:bits=0:nodes=10:depth=7:emit=15|1:endpoint:bits=1:nodes=20:depth=10:emit=31|2:endpoint:bits=2:nodes=25:depth=11:emit=40|3:endpoint:bits=3:nodes=25:depth=10:emit=44|4:lsb:bits=4:nodes=34:depth=11:emit=85|5:endpoint:bits=5:nodes=32:depth=11:emit=58|6:endpoint:bits=6:nodes=43:depth=12:emit=82|7:endpoint:bits=7:nodes=56:depth=13:emit=112|8:center:bits=8:nodes=46:depth=14:emit=87|9:endpoint:bits=9:nodes=35:depth=13:emit=68|10:center:bits=10:nodes=28:depth=14:emit=54|11:rot7:bits=11:nodes=41:depth=13:emit=74; hash=3ade9fc5ae15,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_all_depth.aig,1,1,1,678,35,23730,0.853,transform=prefix_parity_reduce; threshold=1; group_mode=all; order_metric=depth; groups=1; direct_terms=3; residual_terms=929; direct_unique=3; davio_nodes=554; max_est_depth=14; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11:nodes=204:depth=14:emit=554; hash=6566d58971a1,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_split4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_split4_depth.aig,1,1,1,751,27,20277,0.890,transform=prefix_parity_reduce; threshold=1; group_mode=split4; order_metric=depth; groups=3; direct_terms=3; residual_terms=929; direct_unique=3; davio_nodes=639; max_est_depth=14; orders=0:endpoint:bits=0.1.2.3:nodes=63:depth=11:emit=122|1:endpoint:bits=4.5.6.7:nodes=114:depth=13:emit=278|2:center:bits=8.9.10.11:nodes=84:depth=14:emit=239; hash=92d184d306be,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_high4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_high4_depth.aig,1,1,1,751,27,20277,0.878,transform=prefix_parity_reduce; threshold=1; group_mode=high4; order_metric=depth; groups=2; direct_terms=3; residual_terms=929; direct_unique=3; davio_nodes=626; max_est_depth=14; orders=0:endpoint:bits=0.1.2.3.4.5.6.7:nodes=154:depth=13:emit=387|1:center:bits=8.9.10.11:nodes=84:depth=14:emit=239; hash=724c391dd3ff,unknown grouped ANF/Davio Verilog seed
ex280,ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg1_perbit_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/verilog/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex280/aigs/ex280_unknown_grouped_anf_davio_prefix_parity_reduce_deg1_perbit_depth.aig,1,1,1,781,29,22649,0.915,transform=prefix_parity_reduce; threshold=1; group_mode=perbit; order_metric=depth; groups=12; direct_terms=3; residual_terms=929; direct_unique=3; davio_nodes=762; max_est_depth=14; orders=0:center:bits=0:nodes=10:depth=7:emit=15|1:endpoint:bits=1:nodes=20:depth=10:emit=31|2:endpoint:bits=2:nodes=25:depth=11:emit=40|3:endpoint:bits=3:nodes=25:depth=10:emit=44|4:lsb:bits=4:nodes=34:depth=11:emit=85|5:endpoint:bits=5:nodes=32:depth=11:emit=58|6:endpoint:bits=6:nodes=43:depth=12:emit=82|7:endpoint:bits=7:nodes=56:depth=13:emit=112|8:center:bits=8:nodes=46:depth=14:emit=87|9:endpoint:bits=9:nodes=35:depth=13:emit=68|10:endpoint:bits=10:nodes=28:depth=14:emit=63|11:rot7:bits=11:nodes=41:depth=13:emit=77; hash=b0a8beba94ca,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_all_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_all_depth.aig,1,1,1,812,40,32480,1.484,transform=prefix_parity_reduce; threshold=0; group_mode=all; order_metric=depth; groups=1; direct_terms=0; residual_terms=1160; direct_unique=0; davio_nodes=672; max_est_depth=16; orders=0:center:bits=0.1.2.3.4.5.6.7.8.9.10.11.12:nodes=245:depth=16:emit=672; hash=a3f02ac70f25,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_split4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_split4_depth.aig,1,1,1,1071,34,36414,1.582,transform=prefix_parity_reduce; threshold=0; group_mode=split4; order_metric=depth; groups=4; direct_terms=0; residual_terms=1160; direct_unique=0; davio_nodes=921; max_est_depth=15; orders=0:endpoint:bits=0.1.2.3:nodes=66:depth=11:emit=125|1:rot1:bits=4.5.6.7:nodes=151:depth=13:emit=410|2:center:bits=8.9.10.11:nodes=126:depth=15:emit=307|3:rot8:bits=12:nodes=43:depth=14:emit=79; hash=97729785063d,unknown grouped ANF/Davio Verilog seed
ex281,ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth,unknown_grouped_anf_davio,prefix_parity_reduce_deg0_high4_depth,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/verilog/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.v,student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338/ex281/aigs/ex281_unknown_grouped_anf_davio_prefix_parity_reduce_deg0_high4_depth.aig,1,1,1,932,30,27960,1.484,transform=prefix_parity_reduce; threshold=0; group_mode=high4; order_metric=depth; groups=2; direct_terms=0; residual_terms=1160; direct_unique=0; davio_nodes=744; max_est_depth=15; orders=0:endpoint:bits=0.1.2.3.4.5.6.7.8:nodes=193:depth=14:emit=473|1:rot8:bits=9.10.11.12:nodes=126:depth=15:emit=271; hash=b91ec67ad052,unknown grouped ANF/Davio Verilog seed
