case,candidate_id,equivalent,area,delay,adp,notes
ex289,ex289_unknown_symcof_interleave_f00_k4_onehot_group,1,1755,19,33345,unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_k4_case_group,1,1726,19,32794,unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_bits_0_1_12_13_onehot_group,1,1458,21,30618,unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_bits_0_1_12_13_case_group,1,1435,21,30135,unknown symmetry cofactor class-onehot Verilog seed
