case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_fp16_log10_bitrun_bit8_t64,fp16_log10,bitrun_bit8_t64,student/work/ex225_frontend_fp16_log10_bitrun_low_20260607_1205/ex225/verilog/ex225_fp16_log10_bitrun_bit8_t64.v,student/work/ex225_frontend_fp16_log10_bitrun_low_20260607_1205/ex225/aigs/ex225_fp16_log10_bitrun_bit8_t64.aig,1,1,11610,23,267030,116676,2.288645,0,0,structural_exact,per-output-bit run-cover hybrid; bits=8; threshold=64; table_items=31777; bit=8; threshold=64; const_groups=42; range_groups=22; table_groups=0; range_items=118; table_items=0
