case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex287,ex287_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex287/verilog/ex287_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex287/aigs/ex287_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,0.836,,RuntimeError: degree-2 coordinate solve failed
ex287,ex287_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex287/verilog/ex287_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex287/aigs/ex287_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,0.839,,RuntimeError: degree-2 coordinate solve failed
ex288,ex288_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/verilog/ex288_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/aigs/ex288_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,1.806,,RuntimeError: degree-2 coordinate solve failed
ex288,ex288_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/verilog/ex288_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/aigs/ex288_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,1.828,,RuntimeError: degree-2 coordinate solve failed
ex288,ex288_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/verilog/ex288_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/aigs/ex288_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,1.820,,RuntimeError: degree-2 coordinate solve failed
ex288,ex288_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/verilog/ex288_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex288/aigs/ex288_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,1.821,,RuntimeError: degree-2 coordinate solve failed
ex289,ex289_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/verilog/ex289_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/aigs/ex289_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,4.068,,RuntimeError: degree-2 coordinate solve failed
ex289,ex289_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/verilog/ex289_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/aigs/ex289_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,4.061,,RuntimeError: degree-2 coordinate solve failed
ex289,ex289_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/verilog/ex289_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/aigs/ex289_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,4.061,,RuntimeError: degree-2 coordinate solve failed
ex289,ex289_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/verilog/ex289_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex289/aigs/ex289_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,4.060,,RuntimeError: degree-2 coordinate solve failed
ex290,ex290_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/verilog/ex290_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/aigs/ex290_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,0.174,,RuntimeError: degree-2 coordinate solve failed
ex290,ex290_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/verilog/ex290_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/aigs/ex290_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,0.174,,RuntimeError: degree-2 coordinate solve failed
ex290,ex290_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/verilog/ex290_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/aigs/ex290_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,0.174,,RuntimeError: degree-2 coordinate solve failed
ex290,ex290_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/verilog/ex290_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex290/aigs/ex290_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,0.174,,RuntimeError: degree-2 coordinate solve failed
ex291,ex291_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/verilog/ex291_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/aigs/ex291_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,0.393,,RuntimeError: degree-2 coordinate solve failed
ex291,ex291_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/verilog/ex291_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/aigs/ex291_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,0.385,,RuntimeError: degree-2 coordinate solve failed
ex291,ex291_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/verilog/ex291_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/aigs/ex291_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,0.383,,RuntimeError: degree-2 coordinate solve failed
ex291,ex291_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/verilog/ex291_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex291/aigs/ex291_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,0.383,,RuntimeError: degree-2 coordinate solve failed
ex292,ex292_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/verilog/ex292_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/aigs/ex292_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,0.836,,RuntimeError: degree-2 coordinate solve failed
ex292,ex292_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/verilog/ex292_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/aigs/ex292_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,0.841,,RuntimeError: degree-2 coordinate solve failed
ex292,ex292_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/verilog/ex292_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/aigs/ex292_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,0.841,,RuntimeError: degree-2 coordinate solve failed
ex292,ex292_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/verilog/ex292_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex292/aigs/ex292_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,0.844,,RuntimeError: degree-2 coordinate solve failed
ex293,ex293_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/verilog/ex293_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/aigs/ex293_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,1.821,,RuntimeError: degree-2 coordinate solve failed
ex293,ex293_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/verilog/ex293_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/aigs/ex293_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,1.825,,RuntimeError: degree-2 coordinate solve failed
ex293,ex293_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/verilog/ex293_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/aigs/ex293_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,1.832,,RuntimeError: degree-2 coordinate solve failed
ex293,ex293_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/verilog/ex293_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex293/aigs/ex293_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,1.828,,RuntimeError: degree-2 coordinate solve failed
ex294,ex294_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/verilog/ex294_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/aigs/ex294_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,3.947,,RuntimeError: degree-2 coordinate solve failed
ex294,ex294_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/verilog/ex294_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/aigs/ex294_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,3.954,,RuntimeError: degree-2 coordinate solve failed
ex294,ex294_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/verilog/ex294_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/aigs/ex294_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,3.950,,RuntimeError: degree-2 coordinate solve failed
ex294,ex294_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/verilog/ex294_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex294/aigs/ex294_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,3.957,,RuntimeError: degree-2 coordinate solve failed
ex295,ex295_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/verilog/ex295_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/aigs/ex295_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,0.174,,RuntimeError: degree-2 coordinate solve failed
ex295,ex295_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/verilog/ex295_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/aigs/ex295_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,0.175,,RuntimeError: degree-2 coordinate solve failed
ex295,ex295_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/verilog/ex295_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/aigs/ex295_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,0.174,,RuntimeError: degree-2 coordinate solve failed
ex295,ex295_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/verilog/ex295_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex295/aigs/ex295_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,0.174,,RuntimeError: degree-2 coordinate solve failed
ex296,ex296_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/verilog/ex296_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/aigs/ex296_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,0.385,,RuntimeError: degree-2 coordinate solve failed
ex296,ex296_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/verilog/ex296_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/aigs/ex296_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,0.386,,RuntimeError: degree-2 coordinate solve failed
ex296,ex296_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/verilog/ex296_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/aigs/ex296_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,0,0,0,,,,0.385,,RuntimeError: degree-2 coordinate solve failed
ex296,ex296_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/verilog/ex296_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex296/aigs/ex296_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,0,0,0,,,,0.386,,RuntimeError: degree-2 coordinate solve failed
ex297,ex297_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/verilog/ex297_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/aigs/ex297_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,0,0,0,,,,0.835,,RuntimeError: degree-2 coordinate solve failed
ex297,ex297_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,unknown_quadratic_compressor,prefix_parity_reduce_full_clamp_simplified_basic,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/verilog/ex297_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex285_ex299_frontend_quadratic_compressor_transfer_20260609_0546/ex297/aigs/ex297_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,0,0,0,,,,0.833,,RuntimeError: degree-2 coordinate solve failed
