case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex273,ex273_square_low_high_split_hcla_booth_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+booth_abc_g_aig,student/work/ex273_ex274_frontend_square_yosys_boothflow_20260609_1350/ex273/verilog/ex273_square_low_high_split_hcla.v,student/work/ex273_ex274_frontend_square_yosys_boothflow_20260609_1350/ex273/aigs/ex273_square_low_high_split_hcla_booth_abc_g_aig.aig,1147,46,52762,15078,3.499270,0,0,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=low_high_split_hcla; flow=booth_abc_g_aig
ex274,ex274_square_low_high_split_hcla_booth_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+booth_abc_g_aig,student/work/ex273_ex274_frontend_square_yosys_boothflow_20260609_1350/ex274/verilog/ex274_square_low_high_split_hcla.v,student/work/ex273_ex274_frontend_square_yosys_boothflow_20260609_1350/ex274/aigs/ex274_square_low_high_split_hcla_booth_abc_g_aig.aig,1531,52,79612,21630,3.680629,0,0,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=low_high_split_hcla; flow=booth_abc_g_aig
