case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex286,ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d14,unknown_symmetry_cofactor_classonehot,abc_g_aig_d14,student/work/ex286_frontend_multipair_symcof_20260609_0623/ex286/verilog/ex286_unknown_symcof_interleave_f10_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex286/aigs/ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d14.aig,1,1,1,1807,13,23491,2376,9.886785,0,0,1.460,Yosys abc gate set aig delay target 14,synthflow_exact,Yosys abc gate set aig delay target 14
ex286,ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d15,unknown_symmetry_cofactor_classonehot,abc_g_aig_d15,student/work/ex286_frontend_multipair_symcof_20260609_0623/ex286/verilog/ex286_unknown_symcof_interleave_f10_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex286/aigs/ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d15.aig,1,1,1,1807,13,23491,2376,9.886785,0,0,1.397,Yosys abc gate set aig delay target 15,synthflow_exact,Yosys abc gate set aig delay target 15
ex286,ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d16,unknown_symmetry_cofactor_classonehot,abc_g_aig_d16,student/work/ex286_frontend_multipair_symcof_20260609_0623/ex286/verilog/ex286_unknown_symcof_interleave_f10_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex286/aigs/ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d16.aig,1,1,1,1807,13,23491,2376,9.886785,0,0,1.418,Yosys abc gate set aig delay target 16,synthflow_exact,Yosys abc gate set aig delay target 16
ex286,ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d17,unknown_symmetry_cofactor_classonehot,abc_g_aig_d17,student/work/ex286_frontend_multipair_symcof_20260609_0623/ex286/verilog/ex286_unknown_symcof_interleave_f10_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex286/aigs/ex286_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d17.aig,1,1,1,1807,13,23491,2376,9.886785,0,0,1.427,Yosys abc gate set aig delay target 17,synthflow_exact,Yosys abc gate set aig delay target 17
ex287,ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d14,unknown_symmetry_cofactor_classonehot,abc_g_aig_d14,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624/ex287/verilog/ex287_unknown_symcof_interleave_f00_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex287/aigs/ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d14.aig,1,1,1,2077,14,29078,5782,5.029056,0,0,1.735,Yosys abc gate set aig delay target 14,synthflow_exact,Yosys abc gate set aig delay target 14
ex287,ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d15,unknown_symmetry_cofactor_classonehot,abc_g_aig_d15,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624/ex287/verilog/ex287_unknown_symcof_interleave_f00_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex287/aigs/ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d15.aig,1,1,1,2077,14,29078,5782,5.029056,0,0,1.711,Yosys abc gate set aig delay target 15,synthflow_exact,Yosys abc gate set aig delay target 15
ex287,ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d16,unknown_symmetry_cofactor_classonehot,abc_g_aig_d16,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624/ex287/verilog/ex287_unknown_symcof_interleave_f00_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex287/aigs/ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d16.aig,1,1,1,2077,14,29078,5782,5.029056,0,0,1.692,Yosys abc gate set aig delay target 16,synthflow_exact,Yosys abc gate set aig delay target 16
ex287,ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d17,unknown_symmetry_cofactor_classonehot,abc_g_aig_d17,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624/ex287/verilog/ex287_unknown_symcof_interleave_f00_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex287/aigs/ex287_unknown_symmetry_cofactor_classonehot_interleave_f00_k6_abc_g_aig_d17.aig,1,1,1,2077,14,29078,5782,5.029056,0,0,1.697,Yosys abc gate set aig delay target 17,synthflow_exact,Yosys abc gate set aig delay target 17
ex288,ex288_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d14,unknown_symmetry_cofactor_classonehot,abc_g_aig_d14,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624/ex288/verilog/ex288_unknown_symcof_interleave_f10_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex288/aigs/ex288_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d14.aig,1,1,1,2281,14,31934,16394,1.947908,0,0,2.847,Yosys abc gate set aig delay target 14,synthflow_exact,Yosys abc gate set aig delay target 14
ex288,ex288_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d15,unknown_symmetry_cofactor_classonehot,abc_g_aig_d15,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624/ex288/verilog/ex288_unknown_symcof_interleave_f10_k6.v,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142/ex288/aigs/ex288_unknown_symmetry_cofactor_classonehot_interleave_f10_k6_abc_g_aig_d15.aig,1,1,1,2281,14,31934,16394,1.947908,0,0,2.740,Yosys abc gate set aig delay target 15,synthflow_exact,Yosys abc gate set aig delay target 15
