case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex273,ex273_unknown_shared_bdd_14x28_order_13_12_11_10_9_8_7_6_5_4_3_2_1_0,unknown_shared_bdd_14x28,order_13_12_11_10_9_8_7_6_5_4_3_2_1_0,student/work/ex273_ex274_frontend_square_bdd_reverse_20260609_1240/ex273/verilog/ex273_unknown_shared_bdd_14x28_order_13_12_11_10_9_8_7_6_5_4_3_2_1_0.v,student/work/ex273_ex274_frontend_square_bdd_reverse_20260609_1240/ex273/aigs/ex273_unknown_shared_bdd_14x28_order_13_12_11_10_9_8_7_6_5_4_3_2_1_0.aig,1,1,1,10671,25,266775,7.066,order_name=order_13_12_11_10_9_8_7_6_5_4_3_2_1_0; order=13:12:11:10:9:8:7:6:5:4:3:2:1:0; bdd_nodes=5591,unknown function shared-BDD Verilog seed
ex274,ex274_unknown_shared_bdd_16x32_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,unknown_shared_bdd_16x32,order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,student/work/ex273_ex274_frontend_square_bdd_reverse_20260609_1240/ex274/verilog/ex274_unknown_shared_bdd_16x32_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.v,student/work/ex273_ex274_frontend_square_bdd_reverse_20260609_1240/ex274/aigs/ex274_unknown_shared_bdd_16x32_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.aig,1,1,1,31130,28,871640,30.320,order_name=order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0; order=15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0; bdd_nodes=16426,unknown function shared-BDD Verilog seed
