case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first,1,1,893,30,26790,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/aigs/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.aig,unknown prefix-key AC decomposition Verilog seed
ex280,ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_free_first,1,1,1644,37,60828,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_free_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/aigs/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_free_first.aig,unknown prefix-key AC decomposition Verilog seed
ex280,ex280_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_phi_first,1,1,1093,35,38255,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/aigs/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_phi_first.aig,unknown prefix-key AC decomposition Verilog seed
ex280,ex280_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_free_first,1,1,1328,45,59760,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_free_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/aigs/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_free_first.aig,unknown prefix-key AC decomposition Verilog seed
ex280,ex280_unknown_key_ac_decomp_prefix_parity_reduce_top6_first_phi_first,1,1,1293,36,46548,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top6_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/aigs/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top6_first_phi_first.aig,unknown prefix-key AC decomposition Verilog seed
ex280,ex280_unknown_key_ac_decomp_prefix_parity_reduce_top6_first_free_first,1,1,1360,46,62560,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top6_first_free_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/aigs/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top6_first_free_first.aig,unknown prefix-key AC decomposition Verilog seed
ex281,ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first,1,1,1068,35,37380,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/verilog/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/aigs/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.aig,unknown prefix-key AC decomposition Verilog seed
ex281,ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_free_first,1,1,2253,37,83361,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/verilog/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_free_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/aigs/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_free_first.aig,unknown prefix-key AC decomposition Verilog seed
ex281,ex281_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_phi_first,1,1,1269,37,46953,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/verilog/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/aigs/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_phi_first.aig,unknown prefix-key AC decomposition Verilog seed
ex281,ex281_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_free_first,1,1,2301,40,92040,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/verilog/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_free_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/aigs/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top5_first_free_first.aig,unknown prefix-key AC decomposition Verilog seed
