case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex225,ex225_sign_exp_mant_case_no_internal_abc,fp16_log10,no_internal_abc,student/work/reverse_fp16_semantic_20260604_1522/ex225/verilog/ex225_fp16_log10_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex225/aigs/ex225_sign_exp_mant_case_no_internal_abc.aig,1,0,0,,,,116676,,,,12.802,skip Yosys internal abc pass,synthflow_exact,SynthError: Yosys failed with exit code 1
ex225,ex225_sign_exp_mant_case_abc_g_aig,fp16_log10,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522/ex225/verilog/ex225_fp16_log10_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex225/aigs/ex225_sign_exp_mant_case_abc_g_aig.aig,1,0,0,,,,116676,,,,11.906,Yosys abc gate set aig,synthflow_exact,SynthError: Yosys failed with exit code 1
ex225,ex225_sign_exp_mant_case_abc_g_simple,fp16_log10,abc_g_simple,student/work/reverse_fp16_semantic_20260604_1522/ex225/verilog/ex225_fp16_log10_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex225/aigs/ex225_sign_exp_mant_case_abc_g_simple.aig,1,0,0,,,,116676,,,,13.620,Yosys abc gate set simple,synthflow_exact,SynthError: Yosys failed with exit code 1
ex225,ex225_sign_exp_mant_case_extra_opt_share,fp16_log10,extra_opt_share,student/work/reverse_fp16_semantic_20260604_1522/ex225/verilog/ex225_fp16_log10_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex225/aigs/ex225_sign_exp_mant_case_extra_opt_share.aig,1,0,0,,,,116676,,,,13.946,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,SynthError: Yosys failed with exit code 1
ex225,ex225_sign_exp_mant_case_synth_preset,fp16_log10,synth_preset,student/work/reverse_fp16_semantic_20260604_1522/ex225/verilog/ex225_fp16_log10_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex225/aigs/ex225_sign_exp_mant_case_synth_preset.aig,1,0,0,,,,116676,,,,11.703,Yosys synth preset with flatten,synthflow_exact,SynthError: Yosys failed with exit code 1
ex226,ex226_positive_default_exp_mant_case_no_internal_abc,fp16_sin,no_internal_abc,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex226/aigs/ex226_positive_default_exp_mant_case_no_internal_abc.aig,1,0,0,,,,587790,,,,19.571,skip Yosys internal abc pass,synthflow_exact,SynthError: Yosys failed with exit code 1
ex226,ex226_positive_default_exp_mant_case_abc_g_aig,fp16_sin,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex226/aigs/ex226_positive_default_exp_mant_case_abc_g_aig.aig,1,0,0,,,,587790,,,,22.574,Yosys abc gate set aig,synthflow_exact,SynthError: Yosys failed with exit code 1
ex226,ex226_positive_default_exp_mant_case_abc_g_simple,fp16_sin,abc_g_simple,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex226/aigs/ex226_positive_default_exp_mant_case_abc_g_simple.aig,1,0,0,,,,587790,,,,24.823,Yosys abc gate set simple,synthflow_exact,SynthError: Yosys failed with exit code 1
ex226,ex226_positive_default_exp_mant_case_extra_opt_share,fp16_sin,extra_opt_share,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex226/aigs/ex226_positive_default_exp_mant_case_extra_opt_share.aig,1,0,0,,,,587790,,,,24.895,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,SynthError: Yosys failed with exit code 1
ex226,ex226_positive_default_exp_mant_case_synth_preset,fp16_sin,synth_preset,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex226/aigs/ex226_positive_default_exp_mant_case_synth_preset.aig,1,0,0,,,,587790,,,,28.540,Yosys synth preset with flatten,synthflow_exact,SynthError: Yosys failed with exit code 1
ex227,ex227_positive_default_exp_mant_case_no_internal_abc,fp16_tan,no_internal_abc,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex227/aigs/ex227_positive_default_exp_mant_case_no_internal_abc.aig,1,0,0,,,,721639,,,,26.273,skip Yosys internal abc pass,synthflow_exact,SynthError: Yosys failed with exit code 1
ex227,ex227_positive_default_exp_mant_case_abc_g_aig,fp16_tan,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex227/aigs/ex227_positive_default_exp_mant_case_abc_g_aig.aig,1,0,0,,,,721639,,,,25.647,Yosys abc gate set aig,synthflow_exact,SynthError: Yosys failed with exit code 1
ex227,ex227_positive_default_exp_mant_case_abc_g_simple,fp16_tan,abc_g_simple,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex227/aigs/ex227_positive_default_exp_mant_case_abc_g_simple.aig,1,0,0,,,,721639,,,,29.531,Yosys abc gate set simple,synthflow_exact,SynthError: Yosys failed with exit code 1
ex227,ex227_positive_default_exp_mant_case_extra_opt_share,fp16_tan,extra_opt_share,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex227/aigs/ex227_positive_default_exp_mant_case_extra_opt_share.aig,1,0,0,,,,721639,,,,32.428,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,SynthError: Yosys failed with exit code 1
ex227,ex227_positive_default_exp_mant_case_synth_preset,fp16_tan,synth_preset,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_20260607_1134/ex227/aigs/ex227_positive_default_exp_mant_case_synth_preset.aig,1,0,0,,,,721639,,,,36.783,Yosys synth preset with flatten,synthflow_exact,SynthError: Yosys failed with exit code 1
