case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex280,ex280_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058/ex280/aigs/ex280_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev_abc_g_aig.aig,1,1,726,25,18150,2415,7.515528,0,0,synthflow_exact,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_top6_first_classonehottree_endpoint_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058/ex281/aigs/ex281_prefix_parity_reduce_top6_first_classonehottree_endpoint_abc_g_aig.aig,1,1,854,27,23058,2336,9.870719,0,0,synthflow_exact,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058/ex282/aigs/ex282_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev_abc_g_aig.aig,1,1,983,30,29490,2704,10.906065,0,0,synthflow_exact,Yosys abc gate set aig
ex283,ex283_prefix_parity_reduce_top6_first_classonehottree_endpoint_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058/ex283/aigs/ex283_prefix_parity_reduce_top6_first_classonehottree_endpoint_abc_g_aig.aig,1,1,1092,32,34944,3168,11.030303,0,0,synthflow_exact,Yosys abc gate set aig
ex284,ex284_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058/ex284/aigs/ex284_prefix_parity_reduce_top6_first_classonehottree_endpoint_rev_abc_g_aig.aig,1,1,1249,36,44964,4240,10.604717,0,0,synthflow_exact,Yosys abc gate set aig
