case,candidate_id,equivalent,area,delay,adp,notes
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_d20,1,1176,24,28224,Yosys abc delay target 20
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig,1,1130,24,27120,Yosys abc gate set aig
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_extra_opt_share,1,1176,24,28224,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_synth_preset,1,1114,23,25622,Yosys synth preset with flatten
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig_d18,1,1130,24,27120,Yosys abc gate set aig delay target 18
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig_d20,1,1130,24,27120,Yosys abc gate set aig delay target 20
