case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,notes
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_d20,unknown_duality_half_bdd,abc_d20,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/verilog/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.v,student/work/ex289_frontend_duality_half_bdd_synthflow_20260609_1050/ex289/aigs/ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_d20.aig,1,1,1176,24,28224,Yosys abc delay target 20
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig,unknown_duality_half_bdd,abc_g_aig,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/verilog/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.v,student/work/ex289_frontend_duality_half_bdd_synthflow_20260609_1050/ex289/aigs/ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig.aig,1,1,1130,24,27120,Yosys abc gate set aig
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_extra_opt_share,unknown_duality_half_bdd,extra_opt_share,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/verilog/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.v,student/work/ex289_frontend_duality_half_bdd_synthflow_20260609_1050/ex289/aigs/ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_extra_opt_share.aig,1,1,1176,24,28224,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_synth_preset,unknown_duality_half_bdd,synth_preset,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/verilog/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.v,student/work/ex289_frontend_duality_half_bdd_synthflow_20260609_1050/ex289/aigs/ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_synth_preset.aig,1,1,1114,23,25622,Yosys synth preset with flatten
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig_d18,unknown_duality_half_bdd,abc_g_aig_d18,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/verilog/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.v,student/work/ex289_frontend_duality_half_bdd_synthflow_20260609_1050/ex289/aigs/ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig_d18.aig,1,1,1130,24,27120,Yosys abc gate set aig delay target 18
ex289,ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig_d20,unknown_duality_half_bdd,abc_g_aig_d20,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/verilog/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.v,student/work/ex289_frontend_duality_half_bdd_synthflow_20260609_1050/ex289/aigs/ex289_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10_abc_g_aig_d20.aig,1,1,1130,24,27120,Yosys abc gate set aig delay target 20
