case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex223,ex223_fp16_log_casez_sign_late_flatten,fp16_log,late_flatten,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/verilog/ex223_fp16_log_casez_sign.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/aigs/ex223_fp16_log_casez_sign_late_flatten.aig,1,1,1,11168,23,256864,120549,2.130785,0,0,synthflow_exact,move flatten after techmap,14.130,move flatten after techmap
ex223,ex223_fp16_log_casez_sign_no_internal_abc,fp16_log,no_internal_abc,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/verilog/ex223_fp16_log_casez_sign.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/aigs/ex223_fp16_log_casez_sign_no_internal_abc.aig,1,1,1,15406,26,400556,120549,3.322765,0,0,synthflow_exact,skip Yosys internal abc pass,14.975,skip Yosys internal abc pass
ex223,ex223_fp16_log_casez_sign_synth_preset,fp16_log,synth_preset,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/verilog/ex223_fp16_log_casez_sign.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/aigs/ex223_fp16_log_casez_sign_synth_preset.aig,1,1,1,10990,23,252770,120549,2.096824,0,0,synthflow_exact,Yosys synth preset with flatten,14.536,Yosys synth preset with flatten
ex223,ex223_fp16_log_casez_sign_synth_preset_noabc,fp16_log,synth_preset_noabc,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/verilog/ex223_fp16_log_casez_sign.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex223/aigs/ex223_fp16_log_casez_sign_synth_preset_noabc.aig,1,1,1,16444,26,427544,120549,3.546641,0,0,synthflow_exact,Yosys synth preset without abc,13.725,Yosys synth preset without abc
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d20,fp16_log2,abc_d20,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d20.aig,1,1,1,6250,21,131250,64708,2.028343,0,0,synthflow_exact,Yosys abc delay target 20,12.306,Yosys abc delay target 20
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d21,fp16_log2,abc_d21,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d21.aig,1,1,1,6250,21,131250,64708,2.028343,0,0,synthflow_exact,Yosys abc delay target 21,12.313,Yosys abc delay target 21
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d22,fp16_log2,abc_d22,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d22.aig,1,1,1,6250,21,131250,64708,2.028343,0,0,synthflow_exact,Yosys abc delay target 22,12.043,Yosys abc delay target 22
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d24,fp16_log2,abc_d24,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_d24.aig,1,1,1,6250,21,131250,64708,2.028343,0,0,synthflow_exact,Yosys abc delay target 24,11.913,Yosys abc delay target 24
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_fast,fp16_log2,abc_fast,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_fast.aig,1,1,1,8596,25,214900,64708,3.321073,0,0,synthflow_exact,Yosys abc fast script,13.180,Yosys abc fast script
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_aig,fp16_log2,abc_g_aig,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_aig.aig,1,1,1,6219,20,124380,64708,1.922173,0,0,synthflow_exact,Yosys abc gate set aig,12.824,Yosys abc gate set aig
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_and_mux,fp16_log2,abc_g_and_mux,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_and_mux.aig,1,1,1,6532,22,143704,64708,2.220807,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",13.186,"Yosys abc gate set AND,MUX"
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_simple,fp16_log2,abc_g_simple,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_simple.aig,1,1,1,6568,22,144496,64708,2.233047,0,0,synthflow_exact,Yosys abc gate set simple,13.618,Yosys abc gate set simple
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_default_recheck,fp16_log2,default_recheck,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_default_recheck.aig,1,1,1,6250,21,131250,64708,2.028343,0,0,synthflow_exact,current project Yosys script sanity recheck,13.277,current project Yosys script sanity recheck
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_extra_opt_share,fp16_log2,extra_opt_share,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_extra_opt_share.aig,1,1,1,6303,21,132363,64708,2.045543,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,14.747,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_late_flatten,fp16_log2,late_flatten,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_late_flatten.aig,1,1,1,6377,22,140294,64708,2.168109,0,0,synthflow_exact,move flatten after techmap,12.326,move flatten after techmap
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_no_internal_abc,fp16_log2,no_internal_abc,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_no_internal_abc.aig,1,1,1,8816,26,229216,64708,3.542313,0,0,synthflow_exact,skip Yosys internal abc pass,13.644,skip Yosys internal abc pass
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_synth_preset,fp16_log2,synth_preset,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_synth_preset.aig,1,1,1,6231,21,130851,64708,2.022177,0,0,synthflow_exact,Yosys synth preset with flatten,10.919,Yosys synth preset with flatten
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_synth_preset_noabc,fp16_log2,synth_preset_noabc,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8.v,student/work/ex223_ex224_frontend_yosys_synthflow_20260607_0910/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_synth_preset_noabc.aig,1,1,1,9256,26,240656,64708,3.719107,0,0,synthflow_exact,Yosys synth preset without abc,10.340,Yosys synth preset without abc
