case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex246,ex246_semantic_mul_logcode_synth_preset_aig,fp8_e5m2fn_mul,semantic_mul_logcode_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_log_norm_recheck_fix_20260608_2135/ex246/verilog/ex246_semantic_mul_logcode.v,student/work/ex246_ex247_frontend_fp8_e5m2_log_norm_recheck_fix_20260608_2135/ex246/aigs/ex246_semantic_mul_logcode_synth_preset_aig.aig,1,1,455,21,9555,2805,3.406417,0,0,semantic_exact,
ex247,ex247_semantic_div_logcode_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_logcode_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_log_norm_recheck_fix_20260608_2135/ex247/verilog/ex247_semantic_div_logcode.v,student/work/ex246_ex247_frontend_fp8_e5m2_log_norm_recheck_fix_20260608_2135/ex247/aigs/ex247_semantic_div_logcode_synth_preset_aig.aig,1,1,427,25,10675,2975,3.588235,0,0,semantic_exact,
