case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex280,ex280_struct_davio_pair_399a,ex280_targeted_structure,davio_pair_399a,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/verilog/ex280_struct_davio_pair_399a.v,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/aigs/ex280_struct_davio_pair_399a.aig,1,1,1,1258,25,31450,0.996,transform=identity; total_terms=2142; unique_terms=712; max_degree=4; max_bit_terms=375; davio_order=davio_pair_399a; davio_nodes=703,targeted ex280 structural Verilog seed
ex280,ex280_struct_davio_pair_399b,ex280_targeted_structure,davio_pair_399b,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/verilog/ex280_struct_davio_pair_399b.v,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/aigs/ex280_struct_davio_pair_399b.aig,1,1,1,1254,25,31350,0.901,transform=identity; total_terms=2142; unique_terms=712; max_degree=4; max_bit_terms=375; davio_order=davio_pair_399b; davio_nodes=702,targeted ex280 structural Verilog seed
ex280,ex280_struct_davio_pair_402,ex280_targeted_structure,davio_pair_402,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/verilog/ex280_struct_davio_pair_402.v,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/aigs/ex280_struct_davio_pair_402.aig,1,1,1,1255,25,31375,0.896,transform=identity; total_terms=2142; unique_terms=712; max_degree=4; max_bit_terms=375; davio_order=davio_pair_402; davio_nodes=705,targeted ex280 structural Verilog seed
ex280,ex280_struct_davio_reverse,ex280_targeted_structure,davio_reverse,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/verilog/ex280_struct_davio_reverse.v,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/aigs/ex280_struct_davio_reverse.aig,1,1,1,2076,25,51900,0.995,transform=identity; total_terms=2142; unique_terms=712; max_degree=4; max_bit_terms=375; davio_order=davio_reverse; davio_nodes=1157,targeted ex280 structural Verilog seed
ex280,ex280_struct_bdd_sift_449,ex280_targeted_structure,bdd_sift_449,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/verilog/ex280_struct_bdd_sift_449.v,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/aigs/ex280_struct_bdd_sift_449.aig,1,1,1,1071,22,23562,0.503,order_name=bdd_sift_449; order=11:0:1:10:2:9:3:8:4:6:7:5; bdd_nodes=449,targeted ex280 structural Verilog seed
ex280,ex280_struct_bdd_sift_alt,ex280_targeted_structure,bdd_sift_alt,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/verilog/ex280_struct_bdd_sift_alt.v,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/aigs/ex280_struct_bdd_sift_alt.aig,1,1,1,1053,22,23166,0.491,order_name=bdd_sift_alt; order=0:11:1:10:2:9:3:8:4:6:7:5; bdd_nodes=440,targeted ex280 structural Verilog seed
ex280,ex280_struct_bdd_pair_399a,ex280_targeted_structure,bdd_pair_399a,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/verilog/ex280_struct_bdd_pair_399a.v,/home/b10507053/ALS_Final_Project/student/work/target_ex280_structure/ex280/aigs/ex280_struct_bdd_pair_399a.aig,1,1,1,1049,22,23078,0.484,order_name=bdd_pair_399a; order=0:11:1:10:2:9:3:8:4:7:5:6; bdd_nodes=436,targeted ex280 structural Verilog seed
