case,hypothesis/function_guess,input_width,output_width,constant_bits,support_bits,output_zero,output_subnormal,output_normal,output_inf,output_nan,sign_relation_best,sign_relation_matches,identity_matches,abs_matches,sign_flip_input_matches,global_default,global_default_matches,sign_exp_full_default_groups,positive_exp_full_default_groups,sample_zero,sample_neg_zero,sample_one,sample_neg_one,sample_two,sample_pos_inf,sample_neg_inf,sample_nan,notes
ex236,fp16_cube,16,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",21012,0,20482,21996,2046,sign_flip_pos,31745,7,5,1,sign_inf,21996,40,20,0x0000,0x8000,0x3c00,0xbc00,0x4800,0x7c00,0xfc00,0x7e00,hypothesis inferred by ex220-ex239 order and FP16 shape
