case,hypothesis,bucket_count,selected_features,key_width,mapped_keys,run_best_candidate,run_best_adp,current_best_adp,run_vs_current_ratio,reference_adp,run_vs_reference_ratio,verdict
ex286,output exactly determined by one-hot bucket counts plus a few selector bits; emitted as flat exact key case table,8,raw3:raw10:xor6_7,15,4608,ex286_unknown_bucket_count_classifier_bucket_count_sel3_abc_g_aig,274701,21705,12.656116,2376,115.614899,reject flat table emitter; keep count-key decomposition as structural clue
ex287,output exactly determined by one-hot bucket counts plus a few selector bits; emitted as flat exact key case table,7,xor6_7:xor8_9:raw13:raw12,16,6912,ex287_unknown_bucket_count_classifier_bucket_count_sel4_abc_g_aig,463013,27480,16.849090,5782,80.078347,reject flat table emitter; keep count-key decomposition as structural clue
ex288,output exactly determined by one-hot bucket counts plus a few selector bits; emitted as flat exact key case table,9,raw13:raw10:xor6_7,16,13824,ex288_unknown_bucket_count_classifier_bucket_count_sel3_synth_preset,581250,31934,18.201603,16394,35.455045,reject flat table emitter; keep count-key decomposition as structural clue
