case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex286,ex286_unknown_bucket_count_classifier_bucket_count_sel3_default_recheck,unknown_bucket_count_classifier,default_recheck,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex286/verilog/ex286_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex286/aigs/ex286_unknown_bucket_count_classifier_bucket_count_sel3_default_recheck.aig,1,1,1,13075,23,300725,2376,126.567761,0,0,13.685,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex286,ex286_unknown_bucket_count_classifier_bucket_count_sel3_abc_g_aig,unknown_bucket_count_classifier,abc_g_aig,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex286/verilog/ex286_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex286/aigs/ex286_unknown_bucket_count_classifier_bucket_count_sel3_abc_g_aig.aig,1,1,1,13081,21,274701,2376,115.614899,0,0,13.179,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex286,ex286_unknown_bucket_count_classifier_bucket_count_sel3_extra_opt_share,unknown_bucket_count_classifier,extra_opt_share,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex286/verilog/ex286_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex286/aigs/ex286_unknown_bucket_count_classifier_bucket_count_sel3_extra_opt_share.aig,1,1,1,13078,23,300794,2376,126.596801,0,0,12.985,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex286,ex286_unknown_bucket_count_classifier_bucket_count_sel3_synth_preset,unknown_bucket_count_classifier,synth_preset,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex286/verilog/ex286_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex286/aigs/ex286_unknown_bucket_count_classifier_bucket_count_sel3_synth_preset.aig,1,1,1,12790,22,281380,2376,118.425926,0,0,18.322,Yosys synth preset with flatten,synthflow_exact,Yosys synth preset with flatten
ex287,ex287_unknown_bucket_count_classifier_bucket_count_sel4_default_recheck,unknown_bucket_count_classifier,default_recheck,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex287/verilog/ex287_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex287/aigs/ex287_unknown_bucket_count_classifier_bucket_count_sel4_default_recheck.aig,1,1,1,20124,24,482976,5782,83.530958,0,0,19.794,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex287,ex287_unknown_bucket_count_classifier_bucket_count_sel4_abc_g_aig,unknown_bucket_count_classifier,abc_g_aig,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex287/verilog/ex287_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex287/aigs/ex287_unknown_bucket_count_classifier_bucket_count_sel4_abc_g_aig.aig,1,1,1,20131,23,463013,5782,80.078347,0,0,19.857,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex287,ex287_unknown_bucket_count_classifier_bucket_count_sel4_extra_opt_share,unknown_bucket_count_classifier,extra_opt_share,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex287/verilog/ex287_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex287/aigs/ex287_unknown_bucket_count_classifier_bucket_count_sel4_extra_opt_share.aig,1,1,1,20137,24,483288,5782,83.584919,0,0,21.055,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex287,ex287_unknown_bucket_count_classifier_bucket_count_sel4_synth_preset,unknown_bucket_count_classifier,synth_preset,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex287/verilog/ex287_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex287/aigs/ex287_unknown_bucket_count_classifier_bucket_count_sel4_synth_preset.aig,1,1,1,19440,25,486000,5782,84.053961,0,0,37.848,Yosys synth preset with flatten,synthflow_exact,Yosys synth preset with flatten
ex288,ex288_unknown_bucket_count_classifier_bucket_count_sel3_default_recheck,unknown_bucket_count_classifier,default_recheck,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex288/verilog/ex288_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex288/aigs/ex288_unknown_bucket_count_classifier_bucket_count_sel3_default_recheck.aig,1,1,1,24017,28,672476,16394,41.019641,0,0,29.137,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex288,ex288_unknown_bucket_count_classifier_bucket_count_sel3_abc_g_aig,unknown_bucket_count_classifier,abc_g_aig,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex288/verilog/ex288_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex288/aigs/ex288_unknown_bucket_count_classifier_bucket_count_sel3_abc_g_aig.aig,1,1,1,23945,25,598625,16394,36.514883,0,0,30.428,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex288,ex288_unknown_bucket_count_classifier_bucket_count_sel3_extra_opt_share,unknown_bucket_count_classifier,extra_opt_share,student/work/ex286_ex288_frontend_bucket_count_classifier_20260609_1232/ex288/verilog/ex288_unknown_bucket_count_classifier.v,student/work/ex286_ex288_frontend_bucket_count_classifier_synthflow_20260609_1232/ex288/aigs/ex288_unknown_bucket_count_classifier_bucket_count_sel3_extra_opt_share.aig,1,1,1,24014,26,624364,16394,38.084909,0,0,31.700,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
