case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex287,ex287_reverse_abc_g_aig,unknown_paircount_mdd,abc_g_aig,student/work/ex287_frontend_paircount_mdd_3pair_20260609_0947/ex287/verilog/ex287_unknown_paircount_mdd_reverse.v,student/work/ex287_frontend_paircount_mdd_synthflow_20260609_0949/ex287/aigs/ex287_reverse_abc_g_aig.aig,1,1,1,1763,20,35260,5782,6.098236,0,0,0.817,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex287,ex287_reverse_synth_preset,unknown_paircount_mdd,synth_preset,student/work/ex287_frontend_paircount_mdd_3pair_20260609_0947/ex287/verilog/ex287_unknown_paircount_mdd_reverse.v,student/work/ex287_frontend_paircount_mdd_synthflow_20260609_0949/ex287/aigs/ex287_reverse_synth_preset.aig,1,1,1,1723,19,32737,5782,5.661882,0,0,1.047,Yosys synth preset with flatten,synthflow_exact,Yosys synth preset with flatten
