case,domain,agent_id,candidate_id,method_signature,evaluate_status,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex286,unknown,local-ex286-innerorder,ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_onehot_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_0_12_1_10_inner_order_outside_in_onehot|known_pair_symmetry_key_group_bdd_reordered_inner_vars|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux,OK,1,1349,16,21584,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/verilog/ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_onehot_abc_g_aig.v,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/aigs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_onehot_abc_g_aig.aig,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/logs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_onehot_abc_g_aig.evaluate.py.log,"exact symmetry cofactor class-onehot model over 8192 inputs; pairs=4:5,6:7; order=bits_11_2_9_3_8_4_7_5_6_0_1_10_12; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=136:138:138:141:138:117:151:139:125:139:121:137:151:126:138:116; total_group_nodes=2151; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits="
ex286,unknown,local-ex286-innerorder,ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_case_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_0_12_1_10_inner_order_outside_in_case|known_pair_symmetry_key_group_bdd_reordered_inner_vars|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux,OK,1,1353,16,21648,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/verilog/ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_case_abc_g_aig.v,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/aigs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_case_abc_g_aig.aig,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/logs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_outside_in_case_abc_g_aig.evaluate.py.log,"exact symmetry cofactor class-onehot model over 8192 inputs; pairs=4:5,6:7; order=bits_11_2_9_3_8_4_7_5_6_0_1_10_12; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=136:138:138:141:138:117:151:139:125:139:121:137:151:126:138:116; total_group_nodes=2151; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits="
ex286,unknown,local-ex286-innerorder,ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_onehot_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_0_12_1_10_inner_order_sym_last_onehot|known_pair_symmetry_key_group_bdd_reordered_inner_vars|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux,OK,1,1426,16,22816,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/verilog/ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_onehot_abc_g_aig.v,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/aigs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_onehot_abc_g_aig.aig,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/logs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_onehot_abc_g_aig.evaluate.py.log,"exact symmetry cofactor class-onehot model over 8192 inputs; pairs=4:5,6:7; order=bits_2_3_8_9_11_4_5_6_7_0_1_10_12; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=144:147:136:135:139:141:147:148:124:133:127:144:143:128:137:127; total_group_nodes=2200; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits="
ex286,unknown,local-ex286-innerorder,ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_case_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|symcof_outer_0_12_1_10_inner_order_sym_last_case|known_pair_symmetry_key_group_bdd_reordered_inner_vars|yosys_abc_g_aig_official_evaluate|exact_popcount_preserving_unknown|full_word_class_mux,OK,1,1438,16,23008,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/verilog/ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_case_abc_g_aig.v,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/aigs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_case_abc_g_aig.aig,student/work/ex286_frontend_inner_order_probe_20260613_0424/local-ex286-innerorder/ex286/logs/ex286_r26_symcof_f00_bits_0_12_1_10_inner_sym_last_case_abc_g_aig.evaluate.py.log,"exact symmetry cofactor class-onehot model over 8192 inputs; pairs=4:5,6:7; order=bits_2_3_8_9_11_4_5_6_7_0_1_10_12; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:12:1:10; inner_bits=2:3:4:5:6:7:8:9:11; classes=16; group_nodes=144:147:136:135:139:141:147:148:124:133:127:144:143:128:137:127; total_group_nodes=2200; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits="
