case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m1,bf16_log2,exp_mant_delta_pair_base_m1,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m1.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m1.aig,1,1,1,1692,18,30456,6.423,,exp-mant XOR delta with base mant=1
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m2,bf16_log2,exp_mant_delta_pair_base_m2,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m2.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m2.aig,1,1,1,1703,18,30654,6.414,,exp-mant XOR delta with base mant=2
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m4,bf16_log2,exp_mant_delta_pair_base_m4,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m4.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m4.aig,1,1,1,1710,19,32490,6.484,,exp-mant XOR delta with base mant=4
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m8,bf16_log2,exp_mant_delta_pair_base_m8,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m8.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m8.aig,1,1,1,1729,18,31122,6.287,,exp-mant XOR delta with base mant=8
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m16,bf16_log2,exp_mant_delta_pair_base_m16,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m16.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m16.aig,1,1,1,1737,18,31266,6.041,,exp-mant XOR delta with base mant=16
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m32,bf16_log2,exp_mant_delta_pair_base_m32,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m32.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m32.aig,1,1,1,1733,19,32927,6.329,,exp-mant XOR delta with base mant=32
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m64,bf16_log2,exp_mant_delta_pair_base_m64,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m64.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m64.aig,1,1,1,1735,19,32965,6.211,,exp-mant XOR delta with base mant=64
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m96,bf16_log2,exp_mant_delta_pair_base_m96,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m96.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m96.aig,1,1,1,1765,18,31770,6.319,,exp-mant XOR delta with base mant=96
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m127,bf16_log2,exp_mant_delta_pair_base_m127,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m127.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m127.aig,1,1,1,1724,19,32756,6.170,,exp-mant XOR delta with base mant=127
