case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex201,ex201_bf16_exp2_sign_exp_separate_field_defaults,bf16_exp2,sign_exp_separate_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex201/verilog/ex201_bf16_exp2_sign_exp_separate_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex201/aigs/ex201_bf16_exp2_sign_exp_separate_field_defaults.aig,1,1,1,1650,17,28050,1.696,,separate sign/exp/mant default-exception tables by sign_exp
ex202,ex202_bf16_exp10_sign_exp_separate_field_defaults,bf16_exp10,sign_exp_separate_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_sign_exp_separate_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_sign_exp_separate_field_defaults.aig,1,1,1,3729,17,63393,2.551,,separate sign/exp/mant default-exception tables by sign_exp
ex203,ex203_bf16_log_sign_exp_separate_field_defaults,bf16_log,sign_exp_separate_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/verilog/ex203_bf16_log_sign_exp_separate_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex203/aigs/ex203_bf16_log_sign_exp_separate_field_defaults.aig,1,1,1,4541,19,86279,6.029,,separate sign/exp/mant default-exception tables by sign_exp
ex204,ex204_bf16_log2_sign_exp_separate_field_defaults,bf16_log2,sign_exp_separate_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_sign_exp_separate_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_sign_exp_separate_field_defaults.aig,1,1,1,2384,19,45296,4.753,,separate sign/exp/mant default-exception tables by sign_exp
