case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex201,ex201_bf16_exp2_exp_pair_special_nan_all_exp,bf16_exp2,exp_pair_special_nan_all_exp,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex201/verilog/ex201_bf16_exp2_exp_pair_special_nan_all_exp.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex201/aigs/ex201_bf16_exp2_exp_pair_special_nan_all_exp.aig,1,1,1,1601,15,24015,1.662,,exp-pair table with exp=255 ternary special
ex201,ex201_bf16_exp2_exp_pair_special_nan_default_const,bf16_exp2,exp_pair_special_nan_default_const,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex201/verilog/ex201_bf16_exp2_exp_pair_special_nan_default_const.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex201/aigs/ex201_bf16_exp2_exp_pair_special_nan_default_const.aig,1,1,1,1627,15,24405,1.570,,exp-pair table with exp=255 ternary special
ex202,ex202_bf16_exp10_exp_pair_special_nan_all_exp,bf16_exp10,exp_pair_special_nan_all_exp,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_special_nan_all_exp.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_special_nan_all_exp.aig,1,1,1,3641,17,61897,2.364,,exp-pair table with exp=255 ternary special
ex202,ex202_bf16_exp10_exp_pair_special_nan_default_const,bf16_exp10,exp_pair_special_nan_default_const,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/verilog/ex202_bf16_exp10_exp_pair_special_nan_default_const.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex202/aigs/ex202_bf16_exp10_exp_pair_special_nan_default_const.aig,1,1,1,3684,17,62628,2.346,,exp-pair table with exp=255 ternary special
