case,best_area,best_delay,best_adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,candidate_id,notes
ex260,88,13,1144,657,1.741248,0,0,ex260_smul_baugh_wooley_wallace_corrfirst_hcla4_abc_g_aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_corrfirst_hcla4; flow=abc_g_aig
ex263,365,24,8760,6840,1.280702,1,0,ex263_smul_baugh_wooley_wallace_corrfirst_rhcla2_abc_g_aig,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_corrfirst_rhcla2; flow=abc_g_aig
