case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex246,ex246_semantic_mul_product_possible_class_synth_preset_aig,fp8_e5m2fn_mul,semantic_mul_product_possible_class_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_possible_only_20260608_1818/ex246/verilog/ex246_semantic_mul_product_possible_class.v,student/work/ex246_ex247_frontend_fp8_e5m2_possible_only_20260608_1818/ex246/aigs/ex246_semantic_mul_product_possible_class_synth_preset_aig.aig,1,1,345,23,7935,2805,2.828877,0,0,semantic_exact,
ex247,ex247_semantic_div_sigpair_possible_class_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_possible_class_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_possible_only_20260608_1818/ex247/verilog/ex247_semantic_div_sigpair_possible_class.v,student/work/ex246_ex247_frontend_fp8_e5m2_possible_only_20260608_1818/ex247/aigs/ex247_semantic_div_sigpair_possible_class_synth_preset_aig.aig,1,1,411,23,9453,2975,3.177479,0,0,semantic_exact,
