case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex223,fp16_log,2,2,2,2,0,0,2,ex223_fp16_log_attr_casez_sign,attr_casez_sign,structural_exact,11189,22,246158,120549,2.041975,0,0,attr_casez_sign:246158; attr_casez_sign_bits11_12:269088,
ex224,fp16_log2,2,2,2,2,0,0,2,ex224_fp16_log2_attr_casez_sign_bits11_12,attr_casez_sign_bits11_12,structural_exact,6250,21,131250,64708,2.028343,0,0,attr_casez_sign_bits11_12:131250; attr_casez_sign:132636,
