case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_case_small_signed_abc_g_aig,signed low4_high4:a*b,case_small_signed+abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_small_signed_abc_g_aig.aig,1,1,1,205,12,2460,657,3.744292,0,0,0.301,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=abc_g_aig
ex260,ex260_smul_case_small_signed_wreduce_abc_g_aig,signed low4_high4:a*b,case_small_signed+wreduce_abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_small_signed_wreduce_abc_g_aig.aig,1,1,1,205,12,2460,657,3.744292,0,0,0.264,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=wreduce_abc_g_aig
ex260,ex260_smul_case_small_signed_arith_wreduce_aig,signed low4_high4:a*b,case_small_signed+arith_wreduce_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_small_signed_arith_wreduce_aig.aig,1,0,0,,,,657,,,,0.086,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/logs/ex260_smul_case_small_signed_arith_wreduce_aig.yosys.log
ex260,ex260_smul_case_small_signed_synth_preset_d9,signed low4_high4:a*b,case_small_signed+synth_preset_d9,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_small_signed_synth_preset_d9.aig,1,1,1,197,12,2364,657,3.598174,0,0,0.336,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=synth_preset_d9
ex260,ex260_smul_case_small_signed_synth_preset_d13,signed low4_high4:a*b,case_small_signed+synth_preset_d13,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_small_signed_synth_preset_d13.aig,1,1,1,197,12,2364,657,3.598174,0,0,0.365,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=synth_preset_d13
ex260,ex260_smul_case_b_signed_const_abc_g_aig,signed low4_high4:a*b,case_b_signed_const+abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_b_signed_const.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_b_signed_const_abc_g_aig.aig,1,1,1,190,10,1900,657,2.891933,0,0,0.324,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_b_signed_const; flow=abc_g_aig
ex260,ex260_smul_case_b_signed_const_wreduce_abc_g_aig,signed low4_high4:a*b,case_b_signed_const+wreduce_abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_b_signed_const.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_b_signed_const_wreduce_abc_g_aig.aig,1,1,1,191,10,1910,657,2.907154,0,0,0.316,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_b_signed_const; flow=wreduce_abc_g_aig
ex260,ex260_smul_case_b_signed_const_arith_wreduce_aig,signed low4_high4:a*b,case_b_signed_const+arith_wreduce_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_b_signed_const.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_b_signed_const_arith_wreduce_aig.aig,1,1,1,190,9,1710,657,2.602740,0,0,0.346,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_b_signed_const; flow=arith_wreduce_aig
ex260,ex260_smul_case_b_signed_const_synth_preset_d9,signed low4_high4:a*b,case_b_signed_const+synth_preset_d9,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_b_signed_const.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_b_signed_const_synth_preset_d9.aig,1,1,1,188,10,1880,657,2.861492,0,0,0.387,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_b_signed_const; flow=synth_preset_d9
ex260,ex260_smul_case_b_signed_const_synth_preset_d13,signed low4_high4:a*b,case_b_signed_const+synth_preset_d13,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_case_b_signed_const.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_case_b_signed_const_synth_preset_d13.aig,1,1,1,188,10,1880,657,2.861492,0,0,0.348,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_b_signed_const; flow=synth_preset_d13
ex260,ex260_smul_ex260_shared_bdd_outside_abc_g_aig,signed low4_high4:a*b,ex260_shared_bdd_outside+abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_outside.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_outside_abc_g_aig.aig,1,1,1,183,12,2196,657,3.342466,0,0,0.339,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_outside; flow=abc_g_aig
ex260,ex260_smul_ex260_shared_bdd_outside_wreduce_abc_g_aig,signed low4_high4:a*b,ex260_shared_bdd_outside+wreduce_abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_outside.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_outside_wreduce_abc_g_aig.aig,1,1,1,179,12,2148,657,3.269406,0,0,0.317,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_outside; flow=wreduce_abc_g_aig
ex260,ex260_smul_ex260_shared_bdd_outside_arith_wreduce_aig,signed low4_high4:a*b,ex260_shared_bdd_outside+arith_wreduce_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_outside.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_outside_arith_wreduce_aig.aig,1,1,1,179,12,2148,657,3.269406,0,0,0.320,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_outside; flow=arith_wreduce_aig
ex260,ex260_smul_ex260_shared_bdd_outside_synth_preset_d9,signed low4_high4:a*b,ex260_shared_bdd_outside+synth_preset_d9,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_outside.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_outside_synth_preset_d9.aig,1,1,1,181,13,2353,657,3.581431,0,0,0.478,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_outside; flow=synth_preset_d9
ex260,ex260_smul_ex260_shared_bdd_outside_synth_preset_d13,signed low4_high4:a*b,ex260_shared_bdd_outside+synth_preset_d13,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_outside.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_outside_synth_preset_d13.aig,1,1,1,181,13,2353,657,3.581431,0,0,0.477,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_outside; flow=synth_preset_d13
ex260,ex260_smul_ex260_shared_bdd_interleave_abc_g_aig,signed low4_high4:a*b,ex260_shared_bdd_interleave+abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_interleave.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_interleave_abc_g_aig.aig,1,1,1,231,11,2541,657,3.867580,0,0,0.304,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_interleave; flow=abc_g_aig
ex260,ex260_smul_ex260_shared_bdd_interleave_wreduce_abc_g_aig,signed low4_high4:a*b,ex260_shared_bdd_interleave+wreduce_abc_g_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_interleave.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_interleave_wreduce_abc_g_aig.aig,1,1,1,213,12,2556,657,3.890411,0,0,0.346,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_interleave; flow=wreduce_abc_g_aig
ex260,ex260_smul_ex260_shared_bdd_interleave_arith_wreduce_aig,signed low4_high4:a*b,ex260_shared_bdd_interleave+arith_wreduce_aig,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_interleave.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_interleave_arith_wreduce_aig.aig,1,1,1,213,12,2556,657,3.890411,0,0,0.352,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_interleave; flow=arith_wreduce_aig
ex260,ex260_smul_ex260_shared_bdd_interleave_synth_preset_d9,signed low4_high4:a*b,ex260_shared_bdd_interleave+synth_preset_d9,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_interleave.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_interleave_synth_preset_d9.aig,1,1,1,227,11,2497,657,3.800609,0,0,0.428,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_interleave; flow=synth_preset_d9
ex260,ex260_smul_ex260_shared_bdd_interleave_synth_preset_d13,signed low4_high4:a*b,ex260_shared_bdd_interleave+synth_preset_d13,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/verilog/ex260_smul_ex260_shared_bdd_interleave.v,student/work/ex260_frontend_smul_alt_replay_20260609_1812/ex260/aigs/ex260_smul_ex260_shared_bdd_interleave_synth_preset_d13.aig,1,1,1,227,11,2497,657,3.800609,0,0,0.459,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=ex260_shared_bdd_interleave; flow=synth_preset_d13
