case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex224,ex224_fp16_log2_manual_log2_bits11_12,fp16_log2,manual_log2_bits11_12,student/work/ex224_frontend_fp16_bitlogic6_20260607_0010/ex224/verilog/ex224_fp16_log2_manual_log2_bits11_12.v,student/work/ex224_frontend_fp16_bitlogic6_20260607_0010/ex224/aigs/ex224_fp16_log2_manual_log2_bits11_12.aig,1,1,1,6305,22,138710,64708,2.143630,0,0,structural_exact,table_sign; manual_log2_bits11_12_threshold_expr; table_items=31777,13.139,per-output-bit run-cover hybrid; table_sign; manual_log2_bits11_12_threshold_expr; table_items=31777
ex224,ex224_fp16_log2_manual_log2_sign_bits11_12,fp16_log2,manual_log2_sign_bits11_12,student/work/ex224_frontend_fp16_bitlogic6_20260607_0010/ex224/verilog/ex224_fp16_log2_manual_log2_sign_bits11_12.v,student/work/ex224_frontend_fp16_bitlogic6_20260607_0010/ex224/aigs/ex224_fp16_log2_manual_log2_sign_bits11_12.aig,1,1,1,6327,22,139194,64708,2.151110,0,0,structural_exact,casez_sign; manual_log2_bits11_12_threshold_expr; table_items=31777,12.200,per-output-bit run-cover hybrid; casez_sign; manual_log2_bits11_12_threshold_expr; table_items=31777
