domain,case,attempts,official_ok,non_ok,campaign_best_candidate,campaign_best_area,campaign_best_delay,campaign_best_adp,baseline_frontend_adp,delta_vs_baseline,improved_vs_baseline,reference_adp,verilog_path,aig_path,log_path,agent_id,method_signature
fp16,ex223,3,3,0,ex223_transfer_nested_low10_hi5_abc_g_aig,10810,19,205390,203395,-1995,0,120549,student/work/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex223/verilog/ex223_transfer_nested_low10_hi5.v,student/work/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex223/aigs/ex223_transfer_nested_low10_hi5_abc_g_aig.aig,student/runs/fp16/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex223/official_eval/ex223_transfer_nested_low10_hi5_abc_g_aig/ex223_transfer_nested_low10_hi5_abc_g_aig.evaluate.py.log,fp16-transfer-r1,ex223|fp16_log_active_signexp_transfer|active_signexp_nested_low10_hi5|shared sign-exp decode plus high output run trees and low10 nested LUT|yosys_abc_g_aig|abc_xf_official_evaluate|active_signexp_low10_hi5
fp16,ex224,4,4,0,ex224_posnormal_wordmode_mh6_abc_g_aig,5979,17,101643,93072,-8571,0,64708,student/work/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex224/verilog/ex224_posnormal_wordmode_mh6.v,student/work/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex224/aigs/ex224_posnormal_wordmode_mh6_abc_g_aig.aig,student/runs/fp16/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex224/official_eval/ex224_posnormal_wordmode_mh6_abc_g_aig/ex224_posnormal_wordmode_mh6_abc_g_aig.evaluate.py.log,fp16-transfer-r1,ex224|fp16_log2_transfer_non_expbase_residual|positive_normal_wordmode_mh6|shared special sign-exp decode plus fine per mant_hi word-mode defaults|yosys_abc_g_aig|abc_xf_official_evaluate|non_nested_wordmode_mant_hi6
fp16,ex225,3,3,0,ex225_transfer_wordmode_mh5_abc_g_aig,11532,19,219108,218595,-513,0,116676,student/work/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex225/verilog/ex225_transfer_wordmode_mh5.v,student/work/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex225/aigs/ex225_transfer_wordmode_mh5_abc_g_aig.aig,student/runs/fp16/ex223_ex225_frontend_fp16_transfer_20260614_1310/fp16-transfer-r1/ex225/official_eval/ex225_transfer_wordmode_mh5_abc_g_aig/ex225_transfer_wordmode_mh5_abc_g_aig.evaluate.py.log,fp16-transfer-r1,ex225|fp16_log10_active_signexp_transfer|active_signexp_wordmode_mh5|shared sign-exp decode plus per mant_hi mode default residuals|yosys_abc_g_aig|abc_xf_official_evaluate|wordmode_mant_hi5
