case,best_area,best_delay,best_adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,candidate_id,notes
ex266,167,10,1670,848,1.969340,0,0,ex266_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig,unsigned low5_high5:a/b dbz=max exact; source=udiv_cof_bhi3_bmid1_a_hi2_wordmux; flow=abc_g_aig
ex267,342,12,4104,2651,1.548095,0,0,ex267_udiv_cof_bhi3_bmid1_a_hi2_wordmux_abc_g_aig,unsigned low6_high6:a/b dbz=max exact; source=udiv_cof_bhi3_bmid1_a_hi2_wordmux; flow=abc_g_aig
