case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex289,ex289_unknown_symcof_interleave_f00_k4_tree_group,unknown_symmetry_cofactor_classonehot,interleave_f00_k4_tree_group,student/work/ex289_frontend_symcof_selector_tree_mux_20260609_0916/ex289/verilog/ex289_unknown_symcof_interleave_f00_k4_tree_group.v,student/work/ex289_frontend_symcof_selector_tree_mux_20260609_0916/ex289/aigs/ex289_unknown_symcof_interleave_f00_k4_tree_group.aig,1,1,1,1802,23,41446,8.797,pairs=4:5; order=interleave; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:15:1:14; inner_bits=2:3:4:5:6:7:8:9:10:11:12:13; classes=16; group_nodes=312:311:246:247:311:265:247:232:246:247:277:305:247:232:305:293; total_group_nodes=4323; anf_bits=; popcount_repair_bits=; hash=76d6b4926787,unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_bits_0_1_12_13_tree_group,unknown_symmetry_cofactor_classonehot,interleave_f00_bits_0_1_12_13_tree_group,student/work/ex289_frontend_symcof_selector_tree_mux_20260609_0916/ex289/verilog/ex289_unknown_symcof_interleave_f00_bits_0_1_12_13_tree_group.v,student/work/ex289_frontend_symcof_selector_tree_mux_20260609_0916/ex289/aigs/ex289_unknown_symcof_interleave_f00_bits_0_1_12_13_tree_group.aig,1,1,1,1489,23,34247,8.133,pairs=4:5; order=interleave; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:12:13; inner_bits=2:3:4:5:6:7:8:9:10:11:14:15; classes=14; group_nodes=265:254:254:214:239:265:265:226:239:226:221:244:244:246; total_group_nodes=3402; anf_bits=; popcount_repair_bits=; hash=b41f2369c8f7,unknown symmetry cofactor class-onehot Verilog seed
