case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex226,ex226_positive_default_exp_mant_case_default_recheck,fp16_sin,default_recheck,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex226_ex228_frontend_fp16_current_synthflow_fix_20260607_1228/ex226/aigs/ex226_positive_default_exp_mant_case_default_recheck.aig,1,1,1,33460,23,769580,587790,1.309277,1,0,23.413,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex226,ex226_positive_default_exp_mant_case_abc_g_aig,fp16_sin,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex226_ex228_frontend_fp16_current_synthflow_fix_20260607_1228/ex226/aigs/ex226_positive_default_exp_mant_case_abc_g_aig.aig,1,1,1,33356,22,733832,587790,1.248459,1,0,25.950,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex227,ex227_positive_default_exp_mant_case_default_recheck,fp16_tan,default_recheck,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex226_ex228_frontend_fp16_current_synthflow_fix_20260607_1228/ex227/aigs/ex227_positive_default_exp_mant_case_default_recheck.aig,1,1,1,40817,23,938791,721639,1.300915,1,0,28.158,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex227,ex227_positive_default_exp_mant_case_abc_g_aig,fp16_tan,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex226_ex228_frontend_fp16_current_synthflow_fix_20260607_1228/ex227/aigs/ex227_positive_default_exp_mant_case_abc_g_aig.aig,1,1,1,40629,22,893838,721639,1.238622,1,0,29.325,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex228,ex228_semantic_sign_exp_field_defaults_default_recheck,fp16_sinh,default_recheck,student/work/reverse_fp16_semantic_20260604_1522/ex228/verilog/ex228_fp16_sinh_semantic_sign_exp_field_defaults.v,student/work/ex226_ex228_frontend_fp16_current_synthflow_fix_20260607_1228/ex228/aigs/ex228_semantic_sign_exp_field_defaults_default_recheck.aig,1,1,1,6653,21,139713,101205,1.380495,1,0,13.605,current project Yosys script sanity recheck,synthflow_exact,current project Yosys script sanity recheck
ex228,ex228_semantic_sign_exp_field_defaults_abc_g_aig,fp16_sinh,abc_g_aig,student/work/reverse_fp16_semantic_20260604_1522/ex228/verilog/ex228_fp16_sinh_semantic_sign_exp_field_defaults.v,student/work/ex226_ex228_frontend_fp16_current_synthflow_fix_20260607_1228/ex228/aigs/ex228_semantic_sign_exp_field_defaults_abc_g_aig.aig,1,1,1,6627,20,132540,101205,1.309619,1,0,13.457,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
