case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,items,notes
ex280,ex280_unknown_key_cofactor_bdd_prefix_parity_reduce_top6,unknown_key_cofactor_bdd,prefix_parity_reduce_top6,student/work/ex280_ex284_frontend_bdd_key_cofactor_top6_20260608_1814/ex280/verilog/ex280_unknown_key_cofactor_bdd_prefix_parity_reduce_top6.v,student/work/ex280_ex284_frontend_bdd_key_cofactor_top6_20260608_1814/ex280/aigs/ex280_unknown_key_cofactor_bdd_prefix_parity_reduce_top6.aig,752,26,19552,transform=prefix_parity_reduce; outer_bits=0:11:1:10:2:9; inner_bits=3:4:5:6:7:8; group_bdd_nodes=61:68:68:72:72:68:69:72:67:73:67:67:68:68:68:66:74:74:74:71:75:70:72:75:73:67:73:73:70:70:70:67:68:71:71:74:72:70:72:66:68:74:68:71:74:74:74:71:78:75:78:66:73:79:73:73:78:66:78:78:73:80:73:72; total_group_bdd_nodes=4573; hash=bdb8c031a186,unknown transformed-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_cofactor_bdd_prefix_parity_reduce_top6,unknown_key_cofactor_bdd,prefix_parity_reduce_top6,student/work/ex280_ex284_frontend_bdd_key_cofactor_top6_20260608_1814/ex282/verilog/ex282_unknown_key_cofactor_bdd_prefix_parity_reduce_top6.v,student/work/ex280_ex284_frontend_bdd_key_cofactor_top6_20260608_1814/ex282/aigs/ex282_unknown_key_cofactor_bdd_prefix_parity_reduce_top6.aig,1020,32,32640,transform=prefix_parity_reduce; outer_bits=0:13:1:12:2:11; inner_bits=3:4:5:6:7:8:9:10; group_bdd_nodes=158:166:166:170:170:166:167:170:166:170:166:166:167:167:167:163:170:170:170:168:171:167:168:171:170:165:170:170:168:168:168:164:169:172:172:177:173:173:173:167:169:177:169:172:177:177:177:172:177:174:177:168:174:177:174:174:177:168:177:177:170:178:170:173; total_group_bdd_nodes=10914; hash=ece71d238e41,unknown transformed-key cofactor-BDD Verilog seed
