case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex247,ex247_semantic_div_sigpair_attr_shared_default,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_attr_shared_default,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/verilog/ex247_semantic_div_sigpair_attr_shared.v,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/aigs/ex247_semantic_div_sigpair_attr_shared_default.aig,1,1,0,,,,2975,,,,0.675,E5M2FN div: significand-pair attribute table plus shared boundary/linear reassembly,semantic_exact,'Candidate' object has no attribute 'status'
ex247,ex247_semantic_div_sigpair_attr_shared_abc_g_aig,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_attr_shared_abc_g_aig,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/verilog/ex247_semantic_div_sigpair_attr_shared.v,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/aigs/ex247_semantic_div_sigpair_attr_shared_abc_g_aig.aig,1,1,0,,,,2975,,,,0.664,E5M2FN div: significand-pair attribute table plus shared boundary/linear reassembly,semantic_exact,'Candidate' object has no attribute 'status'
ex247,ex247_semantic_div_sigpair_attr_shared_synth_preset,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_attr_shared_synth_preset,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/verilog/ex247_semantic_div_sigpair_attr_shared.v,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/aigs/ex247_semantic_div_sigpair_attr_shared_synth_preset.aig,1,1,0,,,,2975,,,,0.785,E5M2FN div: significand-pair attribute table plus shared boundary/linear reassembly,semantic_exact,'Candidate' object has no attribute 'status'
ex247,ex247_semantic_div_sigpair_attr_shared_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_sigpair_attr_shared_synth_preset_aig,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/verilog/ex247_semantic_div_sigpair_attr_shared.v,student/work/ex247_frontend_fp8_e5m2_attr_fixed_20260608_2032/ex247/aigs/ex247_semantic_div_sigpair_attr_shared_synth_preset_aig.aig,1,1,0,,,,2975,,,,0.793,E5M2FN div: significand-pair attribute table plus shared boundary/linear reassembly,semantic_exact,'Candidate' object has no attribute 'status'
