case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex286,ex286_symbdd_zero_abc_g_aig_d13,unknown_symmetry_canonical_bdd_delay_target,zero_abc_g_aig_d13,student/work/ex285_ex289_frontend_symmetry_bdd_20260608_1429/ex286/verilog/ex286_unknown_symbdd_interleave_zero.v,student/work/ex286_frontend_symmetry_delay_synthflow_20260608_1457/ex286/aigs/ex286_symbdd_zero_abc_g_aig_d13.aig,1,1,1435,17,24395,2376,10.267256,0,0,synthflow_exact,Yosys abc aig delay target 13
