case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_tree3,unknown_key_canonical_cofactor_bdd,prefix_parity_reduce_top6_first_tree3,student/work/ex280_frontend_key_cofactor_tree_mux_smoke_20260608_1947/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_tree3.v,student/work/ex280_frontend_key_cofactor_tree_mux_smoke_20260608_1947/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_tree3.aig,1,1,1,839,28,23492,1.193,transform=prefix_parity_reduce; outer_bits=0:11:1:10:2:9; inner_bits=3:4:5:6:7:8; class_encoding=first; outer_states=64; class_count=50; unique_reps=0:1:2:3:4:6:8:9:11:12:13:15:16:17:18:19:20:21:22:23:24:25:27:28:29:31:32:33:34:35:36:37:38:39:43:44:45:47:48:49:50:51:52:53:54:55:59:60:61:63; rep_by_outer=0:1:2:3:4:1:6:3:8:9:8:11:12:13:12:15:16:17:18:19:20:21:22:23:24:25:24:27:28:29:28:31:32:33:34:35:36:37:38:39:32:35:32:43:44:45:44:47:48:49:50:51:52:53:54:55:48:51:48:59:60:61:60:63; mux_style=tree3; old_group_bdd_nodes=4573; unique_group_bdd_nodes=3576; group_bdd_nodes=61:68:68:72:72:69:67:73:67:68:68:66:74:74:74:71:75:70:72:75:73:67:73:70:70:67:68:71:71:74:72:70:72:66:71:74:74:71:78:75:78:66:73:79:73:73:78:73:80:72; hash=59e0d7ba8670,unknown canonical prefix-key cofactor-BDD Verilog seed
