case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_hcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.209,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_outside_hcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_hcla6_synth_preset_d13.aig,1,1,1,88,16,1408,657,2.143075,0,0,0.249,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_hcla6; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla2_abc_g_aig.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.207,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla2_wreduce_abc_g_aig.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.211,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla2_synth_preset_d13.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.285,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla2; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla6_abc_g_aig.aig,1,1,1,87,16,1392,657,2.118721,0,0,0.226,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla6_wreduce_abc_g_aig.aig,1,1,1,87,16,1392,657,2.118721,0,0,0.202,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla6_synth_preset_d13.aig,1,1,1,87,16,1392,657,2.118721,0,0,0.284,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla6; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,1,1,1,93,14,1302,657,1.981735,0,0,0.206,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,1,1,1,93,14,1302,657,1.981735,0,0,0.210,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.251,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla6_abc_g_aig.aig,1,1,1,89,16,1424,657,2.167428,0,0,0.186,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla6_wreduce_abc_g_aig.aig,1,1,1,89,16,1424,657,2.167428,0,0,0.208,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla6_synth_preset_d13.aig,1,1,1,88,16,1408,657,2.143075,0,0,0.250,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla6; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,1,1,1,88,13,1144,657,1.741248,0,0,0.230,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,1,1,1,88,13,1144,657,1.741248,0,0,0.222,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,1,1,1,88,16,1408,657,2.143075,0,0,0.284,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla4_abc_g_aig.aig,1,1,1,93,14,1302,657,1.981735,0,0,0.208,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig.aig,1,1,1,93,14,1302,657,1.981735,0,0,0.243,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13.aig,1,1,1,93,14,1302,657,1.981735,0,0,0.273,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla3+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig.aig,1,1,1,87,16,1392,657,2.118721,0,0,0.215,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla3+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig.aig,1,1,1,87,16,1392,657,2.118721,0,0,0.239,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_rev_rhcla3+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.285,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,92,13,1196,657,1.820396,0,0,0.212,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.216,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,92,14,1288,657,1.960426,0,0,0.256,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla2_abc_g_aig.aig,1,1,1,165,20,3300,2041,1.616854,0,0,0.250,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla2_wreduce_abc_g_aig.aig,1,1,1,166,20,3320,2041,1.626654,0,0,0.256,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla2.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla2_synth_preset_d13.aig,1,1,1,159,21,3339,2041,1.635963,0,0,0.309,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla2; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_order_start_refine_20260609_0604/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,1,1,1,163,21,3423,2041,1.677119,0,0,0.240,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
