case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex289,ex289_unknown_symbdd_interleave_f10,unknown_symmetry_canonical_bdd,interleave_f10,student/work/ex289_frontend_multipair_symbdd_20260609_0631/ex289/verilog/ex289_unknown_symbdd_interleave_f10.v,student/work/ex289_frontend_multipair_symbdd_20260609_0631/ex289/aigs/ex289_unknown_symbdd_interleave_f10.aig,1,1,1,1815,23,41745,10.393,"pairs=4:5,6:7,8:9,10:11; order=interleave; invalid_policy=f10; bdd_nodes=1131; hash=4fd1019e7efc",unknown symmetry-canonical shared-BDD seed
ex289,ex289_unknown_symbdd_interleave_f00,unknown_symmetry_canonical_bdd,interleave_f00,student/work/ex289_frontend_multipair_symbdd_20260609_0631/ex289/verilog/ex289_unknown_symbdd_interleave_f00.v,student/work/ex289_frontend_multipair_symbdd_20260609_0631/ex289/aigs/ex289_unknown_symbdd_interleave_f00.aig,1,1,1,1789,22,39358,10.062,"pairs=4:5,6:7,8:9,10:11; order=interleave; invalid_policy=f00; bdd_nodes=1051; hash=f6bdc85470ae",unknown symmetry-canonical shared-BDD seed
ex289,ex289_unknown_symbdd_interleave_zero,unknown_symmetry_canonical_bdd,interleave_zero,student/work/ex289_frontend_multipair_symbdd_20260609_0631/ex289/verilog/ex289_unknown_symbdd_interleave_zero.v,student/work/ex289_frontend_multipair_symbdd_20260609_0631/ex289/aigs/ex289_unknown_symbdd_interleave_zero.aig,1,1,1,1813,22,39886,10.401,"pairs=4:5,6:7,8:9,10:11; order=interleave; invalid_policy=zero; bdd_nodes=1153; hash=e87c85725bc8",unknown symmetry-canonical shared-BDD seed
