case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,1,1,1,88,13,1144,657,1.741248,0,0,0.217,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla3_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla3+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla3_abc_g_aig.aig,1,1,1,162,19,3078,2041,1.508084,0,0,0.257,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla3; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla3_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla3+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla3_wreduce_abc_g_aig.aig,1,1,1,162,19,3078,2041,1.508084,0,0,0.245,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla3; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_rhcla3_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_rhcla3+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_rhcla3_synth_preset_d13.aig,1,1,1,167,19,3173,2041,1.554630,0,0,0.313,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_rhcla3; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_abc_g_aig.aig,1,1,1,161,20,3220,2041,1.577658,0,0,0.258,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_wreduce_abc_g_aig.aig,1,1,1,161,20,3220,2041,1.577658,0,0,0.234,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_synth_preset_d13.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.287,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.247,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.253,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,164,18,2952,2041,1.446350,1,0,0.323,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rhcla3_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rhcla3+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_rhcla3_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.355,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rhcla3; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rhcla3_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rhcla3+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/verilog/ex261_smul_baugh_wooley_wallace_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_20260609_0558/ex261/aigs/ex261_smul_baugh_wooley_wallace_rhcla3_wreduce_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.250,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rhcla3; flow=wreduce_abc_g_aig
