case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex256,ex256_umul_highbit_correction_synth_preset,unsigned low5_high5:a*b,highbit_correction+synth_preset,student/work/ex256_frontend_umul_highbit_correction_20260609_0040/ex256/verilog/ex256_umul_highbit_correction.v,student/work/ex256_frontend_umul_highbit_correction_20260609_0040/ex256/aigs/ex256_umul_highbit_correction_synth_preset.aig,156,23,3588,1911,1.877551,0,0,semantic_mul_exact,exact unsigned low5 * high5 over 1024 inputs; source=highbit_correction; flow=synth_preset
