case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex282,unknown_bit_hybrid,6,6,6,6,0,0,6,ex282_unknown_bit_hybrid_primary_8_9_10_11_12_13,primary_8_9_10_11_12_13,structural_exact,992,32,31744,2704,11.739645,0,0,primary_8_9_10_11_12_13:31744; primary_12_13:32095; primary_7_8_9_10_11_12_13:32352; primary_10_11_12_13:32402; primary_0_1_2_3_4_5_6:34195,
ex283,unknown_bit_hybrid,6,6,6,6,0,0,6,ex283_unknown_bit_hybrid_primary_8_9_10_11_12_13_14,primary_8_9_10_11_12_13_14,structural_exact,1171,32,37472,3168,11.828283,0,0,primary_8_9_10_11_12_13_14:37472; primary_11_12_13_14:37917; primary_0_1_2_3_4_5_6_7:39725; primary_13_14:40515; primary_7_8_9_10_11_12_13_14:40565,
ex284,unknown_bit_hybrid,6,6,6,6,0,0,6,ex284_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15,primary_8_9_10_11_12_13_14_15,structural_exact,1255,34,42670,4240,10.063679,0,0,primary_8_9_10_11_12_13_14_15:42670; primary_12_13_14_15:44850; primary_0_1_2_3:45756; primary_14_15:46000; primary_8_9_10_11:50912,
