case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex282,ex282_unknown_bit_hybrid_primary_8_9_10_11_12_13,unknown_bit_hybrid,primary_8_9_10_11_12_13,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/verilog/ex282_unknown_bit_hybrid_primary_8_9_10_11_12_13.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/aigs/ex282_unknown_bit_hybrid_primary_8_9_10_11_12_13.aig,1,1,992,32,31744,2704,11.739645,0,0,structural_exact,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_8_9_10_11_12_13_14,unknown_bit_hybrid,primary_8_9_10_11_12_13_14,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/verilog/ex283_unknown_bit_hybrid_primary_8_9_10_11_12_13_14.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/aigs/ex283_unknown_bit_hybrid_primary_8_9_10_11_12_13_14.aig,1,1,1171,32,37472,3168,11.828283,0,0,structural_exact,bit-hybrid of two verified exact Verilog sources
ex284,ex284_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15,unknown_bit_hybrid,primary_8_9_10_11_12_13_14_15,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex284/verilog/ex284_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex284/aigs/ex284_unknown_bit_hybrid_primary_8_9_10_11_12_13_14_15.aig,1,1,1255,34,42670,4240,10.063679,0,0,structural_exact,bit-hybrid of two verified exact Verilog sources
