case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex282,ex282_unknown_bit_hybrid_primary_0_1_2_3,1,1,963,36,34668,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/verilog/ex282_unknown_bit_hybrid_primary_0_1_2_3.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/aigs/ex282_unknown_bit_hybrid_primary_0_1_2_3.aig,bit-hybrid of two verified exact Verilog sources
ex282,ex282_unknown_bit_hybrid_primary_0_1_2_3_4_5_6,1,1,977,35,34195,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/verilog/ex282_unknown_bit_hybrid_primary_0_1_2_3_4_5_6.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/aigs/ex282_unknown_bit_hybrid_primary_0_1_2_3_4_5_6.aig,bit-hybrid of two verified exact Verilog sources
ex282,ex282_unknown_bit_hybrid_primary_10_11_12_13,1,1,953,34,32402,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/verilog/ex282_unknown_bit_hybrid_primary_10_11_12_13.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/aigs/ex282_unknown_bit_hybrid_primary_10_11_12_13.aig,bit-hybrid of two verified exact Verilog sources
ex282,ex282_unknown_bit_hybrid_primary_12_13,1,1,917,35,32095,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/verilog/ex282_unknown_bit_hybrid_primary_12_13.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/aigs/ex282_unknown_bit_hybrid_primary_12_13.aig,bit-hybrid of two verified exact Verilog sources
ex282,ex282_unknown_bit_hybrid_primary_7_8_9_10_11_12_13,1,1,1011,32,32352,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/verilog/ex282_unknown_bit_hybrid_primary_7_8_9_10_11_12_13.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/aigs/ex282_unknown_bit_hybrid_primary_7_8_9_10_11_12_13.aig,bit-hybrid of two verified exact Verilog sources
ex282,ex282_unknown_bit_hybrid_primary_8_9_10_11_12_13,1,1,992,32,31744,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/verilog/ex282_unknown_bit_hybrid_primary_8_9_10_11_12_13.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex282/aigs/ex282_unknown_bit_hybrid_primary_8_9_10_11_12_13.aig,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_0_1_2_3,1,1,1046,39,40794,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/verilog/ex283_unknown_bit_hybrid_primary_0_1_2_3.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/aigs/ex283_unknown_bit_hybrid_primary_0_1_2_3.aig,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_0_1_2_3_4_5_6_7,1,1,1135,35,39725,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/verilog/ex283_unknown_bit_hybrid_primary_0_1_2_3_4_5_6_7.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/aigs/ex283_unknown_bit_hybrid_primary_0_1_2_3_4_5_6_7.aig,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_11_12_13_14,1,1,1149,33,37917,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/verilog/ex283_unknown_bit_hybrid_primary_11_12_13_14.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/aigs/ex283_unknown_bit_hybrid_primary_11_12_13_14.aig,bit-hybrid of two verified exact Verilog sources
ex283,ex283_unknown_bit_hybrid_primary_13_14,1,1,1095,37,40515,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/verilog/ex283_unknown_bit_hybrid_primary_13_14.v,student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/ex283/aigs/ex283_unknown_bit_hybrid_primary_13_14.aig,bit-hybrid of two verified exact Verilog sources
