case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,notes
ex201,ex201_bf16_exp2_pair_bit_exp_mode,bf16_exp2,pair_bit_exp_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_pair_bit_exp_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_pair_bit_exp_mode.aig,1,1,1,1568,16,25088,2.788,32 independent pair bits by exponent mode/exception
ex202,ex202_bf16_exp10_pair_bit_exp_mode,bf16_exp10,pair_bit_exp_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_bit_exp_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_bit_exp_mode.aig,1,1,1,3713,17,63121,3.619,32 independent pair bits by exponent mode/exception
ex203,ex203_bf16_log_pair_bit_exp_mode,bf16_log,pair_bit_exp_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_pair_bit_exp_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_pair_bit_exp_mode.aig,1,1,1,4557,19,86583,7.914,32 independent pair bits by exponent mode/exception
ex204,ex204_bf16_log2_pair_bit_exp_mode,bf16_log2,pair_bit_exp_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_pair_bit_exp_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_pair_bit_exp_mode.aig,1,1,1,2209,18,39762,7.279,32 independent pair bits by exponent mode/exception
