case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,notes
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_12_14_15_override,bf16_log,sign_exp_mant_bits_1_11_12_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_12_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_12_14_15_override.aig,1,1,1,4549,18,81882,9.842,high-bit override set 1_11_12_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_13_14_15_override,bf16_log,sign_exp_mant_bits_1_11_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_13_14_15_override.aig,1,1,1,4549,18,81882,9.865,high-bit override set 1_11_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_12_13_14_15_override,bf16_log,sign_exp_mant_bits_1_12_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_12_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_12_13_14_15_override.aig,1,1,1,4549,18,81882,9.775,high-bit override set 1_12_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_12_13_14_15_override,bf16_log,sign_exp_mant_bits_1_11_12_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_12_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_12_13_14_15_override.aig,1,1,1,4532,18,81576,9.799,high-bit override set 1_11_12_13_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_10_11_14_15_override,bf16_log,sign_exp_mant_bits_1_10_11_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_10_11_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_10_11_14_15_override.aig,1,1,1,4577,18,82386,9.838,high-bit override set 1_10_11_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_10_12_14_15_override,bf16_log,sign_exp_mant_bits_1_10_12_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_10_12_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_10_12_14_15_override.aig,1,1,1,4577,18,82386,9.972,high-bit override set 1_10_12_14_15
ex203,ex203_bf16_log_sign_exp_mant_bits_1_10_13_14_15_override,bf16_log,sign_exp_mant_bits_1_10_13_14_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_10_13_14_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_10_13_14_15_override.aig,1,1,1,4577,18,82386,9.616,high-bit override set 1_10_13_14_15
