case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,notes
ex202,ex202_bf16_exp10_exp10_arith_frac7_lut_exceptions,bf16_exp10,exp10_arith_frac7_lut_exceptions,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_exp10_arith_frac7_lut_exceptions.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_exp10_arith_frac7_lut_exceptions.aig,1,1,1,4463,70,312410,3.565,"exp10 semantic arithmetic q=floor(x*log2(10)*2^7) with K=20 multiplier, 128-entry frac LUT, exact exceptions=1079"
ex202,ex202_bf16_exp10_exp10_arith_frac8_lut_exceptions,bf16_exp10,exp10_arith_frac8_lut_exceptions,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_exp10_arith_frac8_lut_exceptions.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_exp10_arith_frac8_lut_exceptions.aig,1,1,1,3462,70,242340,3.196,"exp10 semantic arithmetic q=floor(x*log2(10)*2^8) with K=20 multiplier, 256-entry frac LUT, exact exceptions=529"
ex202,ex202_bf16_exp10_exp10_arith_frac9_lut_exceptions,bf16_exp10,exp10_arith_frac9_lut_exceptions,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_exp10_arith_frac9_lut_exceptions.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_exp10_arith_frac9_lut_exceptions.aig,1,1,1,2951,73,215423,2.942,"exp10 semantic arithmetic q=floor(x*log2(10)*2^9) with K=20 multiplier, 512-entry frac LUT, exact exceptions=264"
ex202,ex202_bf16_exp10_exp10_arith_frac10_lut_exceptions,bf16_exp10,exp10_arith_frac10_lut_exceptions,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_exp10_arith_frac10_lut_exceptions.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_exp10_arith_frac10_lut_exceptions.aig,1,1,1,2797,71,198587,3.126,"exp10 semantic arithmetic q=floor(x*log2(10)*2^10) with K=20 multiplier, 1024-entry frac LUT, exact exceptions=107"
