case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,notes
ex202,ex202_bf16_exp10_best_shape_no_sign_plain,bf16_exp10,best_shape_no_sign_plain,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_no_sign_plain.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_no_sign_plain.aig,1,1,1,3786,17,64362,3.061,current best sign_exp mode-word field shape without output sign; style=plain; init_one=False; skip=False
ex202,ex202_bf16_exp10_best_shape_no_sign_plain_init_one,bf16_exp10,best_shape_no_sign_plain_init_one,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_no_sign_plain_init_one.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_no_sign_plain_init_one.aig,1,1,1,3786,17,64362,2.996,current best sign_exp mode-word field shape without output sign; style=plain; init_one=True; skip=False
ex202,ex202_bf16_exp10_best_shape_no_sign_plain_skip_one,bf16_exp10,best_shape_no_sign_plain_skip_one,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_no_sign_plain_skip_one.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_no_sign_plain_skip_one.aig,1,1,1,3819,17,64923,2.696,current best sign_exp mode-word field shape without output sign; style=plain; init_one=True; skip=True
ex202,ex202_bf16_exp10_best_shape_no_sign_casez_runs,bf16_exp10,best_shape_no_sign_casez_runs,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_no_sign_casez_runs.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_no_sign_casez_runs.aig,1,1,1,4317,24,103608,3.291,current best sign_exp mode-word field shape without output sign; style=casez_runs; init_one=False; skip=False
