case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_bits_3_7_8_4_5_6,unknown_key_canonical_cofactor_bdd,prefix_parity_reduce_top6_first_classonehot_bits_3_7_8_4_5_6,student/work/ex280_frontend_key_cofactor_classonehot_custom_order_20260608_2140/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_bits_3_7_8_4_5_6.v,student/work/ex280_frontend_key_cofactor_classonehot_custom_order_20260608_2140/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classonehot_bits_3_7_8_4_5_6.aig,1,1,1,858,27,23166,1.319,transform=prefix_parity_reduce; outer_bits=0:11:1:10:2:9; inner_bits=3:4:5:6:7:8; class_encoding=first; outer_states=64; class_count=50; unique_reps=0:1:2:3:4:6:8:9:11:12:13:15:16:17:18:19:20:21:22:23:24:25:27:28:29:31:32:33:34:35:36:37:38:39:43:44:45:47:48:49:50:51:52:53:54:55:59:60:61:63; rep_by_outer=0:1:2:3:4:1:6:3:8:9:8:11:12:13:12:15:16:17:18:19:20:21:22:23:24:25:24:27:28:29:28:31:32:33:34:35:36:37:38:39:32:35:32:43:44:45:44:47:48:49:50:51:52:53:54:55:48:51:48:59:60:61:60:63; mux_style=classonehot; inner_order_style=bits_3_7_8_4_5_6; old_group_bdd_nodes=4573; unique_group_bdd_nodes=3512; group_bdd_nodes=61:67:67:72:72:69:67:72:66:67:68:66:72:72:72:68:72:68:69:72:72:64:71:67:68:66:67:70:69:74:71:70:71:66:69:75:74:70:76:73:76:67:73:76:72:72:76:69:76:73; hash=77d5947c94d8,unknown canonical prefix-key cofactor-BDD Verilog seed
