case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex250,ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset_aig,packed_fp4_e2m1_dot2_to_e4m3,semantic_fp4_dot2_prodtable_qcase_synth_preset_aig,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex250/verilog/ex250_semantic_fp4_dot2_prodtable_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex250/aigs/ex250_semantic_fp4_dot2_prodtable_qcase_synth_preset_aig.aig,1,1,598,43,25714,20355,1.263277,1,0,semantic_exact,
ex251,ex251_semantic_int3_dot2_arith_qcase_abc_g_aig,packed_int3_signmag_dot2_to_e4m3,semantic_int3_dot2_arith_qcase_abc_g_aig,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/verilog/ex251_semantic_int3_dot2_arith_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex251/aigs/ex251_semantic_int3_dot2_arith_qcase_abc_g_aig.aig,1,1,495,38,18810,39270,0.478992,1,1,semantic_exact,
ex252,ex252_semantic_u2_dot4_arith_qcase_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_arith_qcase_abc_g_aig,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex252/verilog/ex252_semantic_u2_dot4_arith_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex252/aigs/ex252_semantic_u2_dot4_arith_qcase_abc_g_aig.aig,1,1,149,25,3725,2603,1.431041,1,0,semantic_exact,
ex253,ex253_semantic_u2_sum8_arith_qcase_synth_preset,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_arith_qcase_synth_preset,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex253/verilog/ex253_semantic_u2_sum8_arith_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex253/aigs/ex253_semantic_u2_sum8_arith_qcase_synth_preset.aig,1,1,124,27,3348,1845,1.814634,0,0,semantic_exact,
ex254,ex254_semantic_e4acc_fp4prod_prodtable_qcase_synth_preset_aig,e4m3_accumulator_plus_fp4_e2m1_product,semantic_e4acc_fp4prod_prodtable_qcase_synth_preset_aig,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex254/verilog/ex254_semantic_e4acc_fp4prod_prodtable_qcase.v,student/work/ex250_ex254_frontend_fp4_dot_fma_semantic_fix_20260608_2110/ex254/aigs/ex254_semantic_e4acc_fp4prod_prodtable_qcase_synth_preset_aig.aig,1,1,1615,61,98515,38220,2.577577,0,0,semantic_exact,
